country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag,qa_flags
Italy,2017,line_item,MUR,"Ministero dell'istruzione, dell'università e della ricerca","Ministry of Education, Universities and Research",,Per il rafforzamento della ricerca nel campo della meteorologia e della climatologia,For strengthening research in meteorology and climatology,,euro,EUR,direct_rd,review,0.4,2017 20161221_297_SO_057.pdf,79,gpt-4o-mini,extract,Funding for research in meteorology and climatology. | no_amount,,,,,ok
Italy,2017,line_item,MUR,"Ministero dell'istruzione, dell'università e della ricerca","Ministry of Education, Universities and Research",,Per la realizzazione delle infrastrutture necessarie a sostenerne il relativo progetto di localizzazione,For the realization of the necessary infrastructures to support the related localization project,,euro,EUR,research_infrastructure,review,0.4,2017 20161221_297_SO_057.pdf,79,gpt-4o-mini,extract,Infrastructure funding related to research. | no_amount,,,,,ok
Italy,2017,section_total,MUR,"Ministero dell'istruzione, dell'università e della ricerca","Ministry of Education, Universities and Research",,"Totale per il Ministero dell'istruzione, dell'università e della ricerca","Total for the Ministry of Education, Universities and Research",0.0,euro,EUR,science_agency,review,0.5,2017 20161221_297_SO_057.pdf,79-102,gpt-4o-mini,extract,"Total amount not specified in the text. | Amount 0.000e+00 EUR out of plausible range [1e+04, 1e+11]",[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,zero_or_negative
Italy,2018,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Fondo per gli Investimenti nella Ricerca Scientifica e Tecnologica,Fund for Investments in Scientific and Technological Research,200000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,132,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Fondo Ordinario per gli Enti di ricerca,Ordinary Fund for Research Entities,500000000000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,132,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Progetti di Rilevante Interesse Nazionale,Projects of Relevant National Interest,150000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,132,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale per il Ministero dell'università e della ricerca,Total for the Ministry of University and Research,1000000000000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,132,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Progetti di Rilevante Interesse Nazionale,Projects of Relevant National Interest,300000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,140,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale per il Ministero dell'università e della ricerca,Total for the Ministry of University and Research,2000000000000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,140,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,line_item,MIUR,"Ministero dell'istruzione, dell'università e della ricerca","Ministry of Education, Universities and Research",,Fondo per il programma di ricerche in Artico,Fund for the Arctic Research Program,1000000000.0,euro,EUR,direct_rd,include,0.9,2018 20171229_302_SO_062.pdf,143,gpt-4o-mini,extract,Allocated for Arctic research activities,,,,,ok
Italy,2018,section_total,MIUR,"Ministero dell'istruzione, dell'università e della ricerca","Ministry of Education, Universities and Research",,Totale accantonamenti per nuove o maggiori spese o riduzioni di entrate,Total provisions for new or increased expenses or revenue reductions,10000000000.0,euro,EUR,science_agency,include,0.9,2018 20171229_302_SO_062.pdf,162,gpt-4o-mini,extract,Includes R&D components,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,section_total,17,"Ministero dell’istruzione, dell’università e della ricerca","Ministry of Education, Universities and Research",,TOTALE,TOTAL,53100000000000.0,euro,EUR,science_agency,review,1.0,2018 20171229_302_SO_062.pdf,168,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,program_total,17,"Ministero dell’istruzione, dell’università e della ricerca","Ministry of Education, Universities and Research",,"ISTRUZIONE, UNIVERSITA' E RICERCA","EDUCATION, UNIVERSITY AND RESEARCH",31090008941000.0,euro,EUR,higher_education,review,1.0,2018 20171229_302_SO_062.pdf,169,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,17,"Ministero dell’istruzione, dell’università e della ricerca","Ministry of Education, Universities and Research",,Fondo per gli Investimenti nella Ricerca Scientifica e Tecnologica,Fund for Investments in Scientific and Technological Research,300000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,169,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,17,"Ministero dell’istruzione, dell’università e della ricerca","Ministry of Education, Universities and Research",,PRIN - Progetti di Rilevante Interesse Nazionale,PRIN - Projects of Relevant National Interest,200000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,169,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,999/642/1,"ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Fondo per gli Investimenti nella Ricerca Scientifica e Tecnologica,Fund for Investments in Scientific and Technological Research,1000000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,170,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,999/642/1,"ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Fondo Ordinario per gli Enti di ricerca,Ordinary Fund for Research Entities,54897787335000.0,euro,EUR,science_agency,review,1.0,2018 20171229_302_SO_062.pdf,170,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,999/642/1,"ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Assegni di ricerca,Research Grants,50000000000.0,euro,EUR,higher_education,include,1.0,2018 20171229_302_SO_062.pdf,170,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,999/642/1,"ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,TOTALE DELLE SPESE,Total Expenses,2368332806000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,170,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,program_total,"ISTRUZIONE, UNIVERSITA' E RICERCA","Istruzione, Università e Ricerca","Education, University and Research",,Fondo per gli Investimenti nella Ricerca Scientifica e Tecnologica,Fund for Investments in Scientific and Technological Research,265829592000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,172,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,"ISTRUZIONE, UNIVERSITA' E RICERCA","Istruzione, Università e Ricerca","Education, University and Research",,Fondo Ordinario per gli Enti di ricerca,Ordinary Fund for Research Entities,265829592000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,172,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,"ISTRUZIONE, UNIVERSITA' E RICERCA","Istruzione, Università e Ricerca","Education, University and Research",,PRIN - Progetti di Rilevante Interesse Nazionale,PRIN - Projects of Relevant National Interest,265829592000.0,euro,EUR,higher_education,include,1.0,2018 20171229_302_SO_062.pdf,172,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,"ISTRUZIONE, UNIVERSITA' E RICERCA","Istruzione, Università e Ricerca","Education, University and Research",,Assegni di ricerca,Research Grants,265829592000.0,euro,EUR,higher_education,include,1.0,2018 20171229_302_SO_062.pdf,172,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,"ISTRUZIONE, UNIVERSITA' E RICERCA","Istruzione, Università e Ricerca","Education, University and Research",,Totale,Total,54020948829000.0,euro,EUR,science_agency,review,1.0,2018 20171229_302_SO_062.pdf,179,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,program_total,17,"ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Fondo per gli Investimenti nella Ricerca Scientifica e Tecnologica,Fund for Investments in Scientific and Technological Research,1100000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,181,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,17,"ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Fondo Ordinario per gli Enti di ricerca,Ordinary Fund for Research Entities,53534610613000.0,euro,EUR,science_agency,review,1.0,2018 20171229_302_SO_062.pdf,181,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,17,"ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Progetti di Rilevante Interesse Nazionale,Projects of Relevant National Interest,500000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,181,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,17,"ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Assegni di ricerca,Research Grants,200000000000.0,euro,EUR,higher_education,include,1.0,2018 20171229_302_SO_062.pdf,181,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,17,"ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Totale,Total,57555124989000.0,euro,EUR,science_agency,review,1.0,2018 20171229_302_SO_062.pdf,181,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,program_total,"ISTRUZIONE, UNIVERSITA' E RICERCA","ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Fondo Ordinario per gli Enti di ricerca,Ordinary Fund for Research Entities,8540813976000.0,euro,EUR,science_agency,review,1.0,2018 20171229_302_SO_062.pdf,182,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,"ISTRUZIONE, UNIVERSITA' E RICERCA","ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Totale,Total,40687799781000.0,euro,EUR,science_agency,review,1.0,2018 20171229_302_SO_062.pdf,182,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,line_item,"ISTRUZIONE, UNIVERSITA' E RICERCA","ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Progetti di Rilevante Interesse Nazionale,Projects of Relevant National Interest,265829592000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,183,gpt-4o-mini,extract,,,,,,near_duplicate
Italy,2018,line_item,"ISTRUZIONE, UNIVERSITA' E RICERCA","ISTRUZIONE, UNIVERSITA' E RICERCA","Education, University and Research",,Assegni di ricerca,Research Grants,1000000000.0,euro,EUR,higher_education,include,1.0,2018 20171229_302_SO_062.pdf,183,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,999/701/5,Legge di Bilancio 2018 - 2020,Budget Law 2018 - 2020,,Sviluppo degli strumenti di innovazione tecnologica in materia informatica e telematica per l'erogazione dei servizi di giustizia,Development of technological innovation tools in IT and telematics for the provision of justice services,200580984000.0,euro,EUR,direct_rd,include,0.9,2018 20171229_302_SO_062.pdf,196,gpt-4o-mini,extract,Research and development in technology for justice services.,,,,,ok
Italy,2018,program_total,999/701/5,Legge di Bilancio 2018 - 2020,Budget Law 2018 - 2020,,Ricerca tecnologica nel settore della difesa,Technological research in the defense sector,48139636000.0,euro,EUR,direct_rd,include,0.9,2018 20171229_302_SO_062.pdf,196,gpt-4o-mini,extract,Research specifically for defense technology.,,,,,ok
Italy,2018,section_total,999/701/5,Legge di Bilancio 2018 - 2020,Budget Law 2018 - 2020,,Totale spese,Total expenses,9997015000.0,euro,EUR,unclear,review,0.5,2018 20171229_302_SO_062.pdf,196,gpt-4o-mini,extract,"Total expenses for the budget law, not specific to R&D.",[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,line_item,999/701/5,Legge di Bilancio 2018 - 2020,Budget Law 2018 - 2020,,Analisi di laboratorio ed attività di ricerca e sperimentazione analitica per il contrasto alle frodi agroalimentari,Laboratory analysis and research and analytical experimentation activities to combat agri-food fraud,2867191000.0,euro,EUR,direct_rd,include,0.9,2018 20171229_302_SO_062.pdf,199,gpt-4o-mini,extract,Research activities related to agri-food fraud.,,,,,ok
Italy,2018,program_total,999/701/5,Legge di Bilancio 2018 - 2020,Budget Law 2018 - 2020,,"Promozione della ricerca nel settore agricolo agroalimentare e rurale, miglioramento genetico vegetale","Promotion of research in the agricultural, agri-food, and rural sector, plant genetic improvement",119455310000.0,euro,EUR,direct_rd,include,0.9,2018 20171229_302_SO_062.pdf,199,gpt-4o-mini,extract,Research promotion in agriculture and rural development.,,,,,ok
Italy,2018,line_item,999/701/5,Legge di Bilancio 2018 - 2020,Budget Law 2018 - 2020,,Ricerca e sviluppo,Research and development,1274100000000.0,euro,EUR,direct_rd,include,0.9,2018 20171229_302_SO_062.pdf,200,gpt-4o-mini,extract,General line for research and development funding.,,,,,ok
Italy,2018,line_item,999/701/5,Legge di Bilancio 2018 - 2020,Budget Law 2018 - 2020,,Ricerca in ambito energetico e ambientale con riferimento alle politiche di sviluppo sostenibile e all'efficienza energetica,Research in the energy and environmental field with reference to sustainable development policies and energy efficiency,142347027000.0,euro,EUR,direct_rd,include,0.9,2018 20171229_302_SO_062.pdf,200,gpt-4o-mini,extract,Research related to energy and environmental policies.,,,,,ok
Italy,2018,line_item,17.22,Ricerca scientifica e tecnologica di base e applicata,Basic and applied scientific and technological research,,Contributi alle attività di ricerca degli enti pubblici e privati,Contributions to research activities of public and private entities,1737557007000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,203,gpt-4o-mini,extract,,,,,,near_duplicate
Italy,2018,line_item,17.22,Ricerca scientifica e tecnologica di base e applicata,Basic and applied scientific and technological research,,Interventi integrati di ricerca e sviluppo,Integrated research and development interventions,273504183000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,203,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,17.20,Ricerca per il settore della sanita' pubblica,Research for the public health sector,,Promozione e sviluppo della ricerca sanitaria,Promotion and development of health research,258333664000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,203,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,17.15,Ricerca di base e applicata,Basic and applied research,,Potenziamento ricerca scientifica e tecnologica,Strengthening scientific and technological research,213693141000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,203,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,17,Ricerca e innovazione,Research and Innovation,,Totale per la Missione 17,Total for Mission 17,2977760910000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,203,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,program_total,17.15,Ricerca di base e applicata,Basic and applied research,,Totale per la ricerca di base e applicata,Total for basic and applied research,213693141000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,203,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,17.22,Ricerca scientifica e tecnologica di base e applicata,Basic and applied scientific and technological research,,Totale per la ricerca scientifica e tecnologica di base e applicata,Total for basic and applied scientific and technological research,2363573845000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,203,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,17.20,Ricerca per il settore della sanita' pubblica,Research for the public health sector,,Totale per la ricerca nel settore della sanità pubblica,Total for research in the public health sector,266119468000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,203,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,999/701/16,Ministero dell'università e della ricerca,Ministry of University and Research,,Ricerca scientifica e tecnologica di base e applicata,Basic and Applied Scientific and Technological Research,300000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,207,gpt-4o-mini,extract,,,,,,near_duplicate
Italy,2018,line_item,999/701/16,Ministero dell'università e della ricerca,Ministry of University and Research,,Fondo per gli Investimenti nella Ricerca Scientifica e Tecnologica,Fund for Investments in Scientific and Technological Research,500000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,207,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,999/701/16,Ministero dell'università e della ricerca,Ministry of University and Research,,Fondo Ordinario per gli Enti di ricerca,Ordinary Fund for Research Entities,1000000000000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,207,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,999/701/16,Ministero dell'università e della ricerca,Ministry of University and Research,,Progetti di Rilevante Interesse Nazionale,Projects of Relevant National Interest,200000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,207,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,999/701/16,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale per il Ministero dell'università e della ricerca,Total for the Ministry of University and Research,2030000000000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,207,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,program_total,MUR,Ministero dell'università e della ricerca,"Ministry of Education, Universities and Research",,Ricerca di base e applicata,Basic and applied research,213693141000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,231,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,MUR,Ministero dell'università e della ricerca,"Ministry of Education, Universities and Research",,Potenziamento ricerca scientifica e tecnologica,Enhancement of scientific and technological research,331493141000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,231,gpt-4o-mini,extract,,,,,,near_duplicate
Italy,2018,program_total,MIUR,"Ministero dell'istruzione, dell'università e della ricerca","Ministry of Education, Universities and Research",,Ricerca e innovazione,Research and Innovation,213693141000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,231,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,MUR,Ministero dell'università e della ricerca,"Ministry of Education, Universities and Research",,Fondo per gli Investimenti nella Ricerca Scientifica e Tecnologica,Fund for Investments in Scientific and Technological Research,30000000000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,256,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,MUR,Ministero dell'università e della ricerca,"Ministry of Education, Universities and Research",,Assegni di ricerca,Research grants,10000000000.0,euro,EUR,higher_education,include,1.0,2018 20171229_302_SO_062.pdf,256,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,MIUR,"Ministero dell'istruzione, dell'università e della ricerca","Ministry of Education, Universities and Research",,"Totale per il Ministero dell'istruzione, dell'università e della ricerca","Total for the Ministry of Education, Universities and Research",10000000000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,256,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,line_item,030,MINISTERO DELLO SVILUPPO ECONOMICO,MINISTRY OF ECONOMIC DEVELOPMENT,,Realizzazione di progetti di ricerca e sviluppo tecnologico dell'industria aeronautica,Implementation of Research and Technological Development Projects in the Aeronautics Industry,361883600000.0,euro,EUR,direct_rd,include,0.9,2018 20171229_302_SO_062.pdf,260,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,030,MINISTERO DELLO SVILUPPO ECONOMICO,MINISTRY OF ECONOMIC DEVELOPMENT,,"Interventi per l'innovazione del sistema produttivo del settore dell'aerospazio, della sicurezza e della difesa","Interventions for Innovation in the Production System of the Aerospace, Security and Defense Sector",2256807066000.0,euro,EUR,innovation_instruments,include,0.8,2018 20171229_302_SO_062.pdf,260,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,030,MINISTERO DELLO SVILUPPO ECONOMICO,MINISTRY OF ECONOMIC DEVELOPMENT,,"Promozione e attuazione di politiche di sviluppo, competitivita' e innovazione, di responsabilita' sociale d'impresa e movimento cooperativo","Promotion and Implementation of Development Policies, Competitiveness and Innovation, Corporate Social Responsibility and Cooperative Movement",3549201029000.0,euro,EUR,innovation_instruments,review,0.5,2018 20171229_302_SO_062.pdf,260,gpt-4o-mini,extract,"Includes innovation policies, not all for R&D.",,,,,ok
Italy,2018,section_total,030,MINISTERO DELLO SVILUPPO ECONOMICO,MINISTRY OF ECONOMIC DEVELOPMENT,,Totale,Total,3275964670000.0,euro,EUR,science_agency,include,1.0,2018 20171229_302_SO_062.pdf,260,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,line_item,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Contributi agli Istituti Tecnici Superiori e ai percorsi Istruzione e Formazione Tecnica Superiore,Contributions to Higher Technical Institutes and Vocational Education and Training Paths,48372270000.0,euro,EUR,higher_education,include,0.8,2018 20171229_302_SO_062.pdf,284,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,"Istruzione post-secondaria, degli adulti e livelli essenziali per l'istruzione e formazione professionale","Post-Secondary Education, Adult Education and Essential Levels for Vocational Education and Training",49763637000.0,euro,EUR,higher_education,review,0.5,2018 20171229_302_SO_062.pdf,284,gpt-4o-mini,extract,"Includes vocational training, not all for R&D.",,,,,ok
Italy,2018,line_item,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,"Promozione e sostegno a iniziative di educazione, inclusa la tutela delle minoranze linguistiche","Promotion and Support for Education Initiatives, Including Protection of Linguistic Minorities",117912121000.0,euro,EUR,rd_adjacent,include,0.8,2018 20171229_302_SO_062.pdf,284,gpt-4o-mini,extract,,,,,,ok
Italy,2018,program_total,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Istruzione scolastica,School Education,44755831344000.0,euro,EUR,higher_education,review,0.5,2018 20171229_302_SO_062.pdf,284,gpt-4o-mini,extract,"Includes general education funding, not all for R&D.",,,,,ok
Italy,2018,line_item,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Supporto all'innovazione dell'istruzione scolastica,Support for Innovation in School Education,33104793000.0,euro,EUR,rd_adjacent,include,0.8,2018 20171229_302_SO_062.pdf,284,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Totale,Total,44755831344000.0,euro,EUR,science_agency,review,1.0,2018 20171229_302_SO_062.pdf,284,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,program_total,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Ricerca scientifica e tecnologica di base e applicata (17.22),Basic and applied scientific and technological research (17.22),2523508451000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,285-300,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Contributi alle attività di ricerca degli enti pubblici e privati,Contributions to research activities of public and private entities,1747948326000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,285-300,gpt-4o-mini,extract,,,,,,near_duplicate
Italy,2018,line_item,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Coordinamento e sostegno della ricerca in ambito internazionale,Coordination and support of research in the international field,8795239000.0,euro,EUR,rd_adjacent,include,1.0,2018 20171229_302_SO_062.pdf,285-300,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Interventi integrati di ricerca e sviluppo,Integrated research and development interventions,416972552000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,285-300,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Partecipazione dell'Italia agli organismi internazionali correlati alla ricerca che discendono da obblighi governativi,Italy's participation in international research organizations arising from government obligations,173896073000.0,euro,EUR,rd_adjacent,include,1.0,2018 20171229_302_SO_062.pdf,285-300,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Spese di personale per il programma,Personnel expenses for the program,4381757000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,285-300,gpt-4o-mini,extract,,,,,,ok
Italy,2018,line_item,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,Interventi di sostegno alla ricerca pubblica,Support interventions for public research,167377504000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,285-300,gpt-4o-mini,extract,,,,,,ok
Italy,2018,section_total,070,"MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MINISTRY OF EDUCATION, UNIVERSITY AND RESEARCH",,"Totale per il Ministero dell'Istruzione, dell'Università e della Ricerca","Total for the Ministry of Education, University and Research",25600000000000.0,euro,EUR,science_agency,review,1.0,2018 20171229_302_SO_062.pdf,285-300,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_macro_total: section aggregate] ,section,,,ok
Italy,2018,line_item,17.3,Ricerca in materia ambientale,Research in Environmental Matters,,Finanziamento dell'Istituto Superiore per la Protezione e la Ricerca Ambientale,Funding for the Higher Institute for Environmental Protection and Research,90045484000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,301,gpt-4o-mini,extract,,,,,,near_duplicate
Italy,2018,line_item,17.3,Ricerca in materia ambientale,Research in Environmental Matters,,Finanziamento dell'Istituto Superiore per la Protezione e la Ricerca Ambientale,Funding for the Higher Institute for Environmental Protection and Research,90218165000.0,euro,EUR,direct_rd,include,1.0,2018 20171229_302_SO_062.pdf,301,gpt-4o-mini,extract,,,,,,near_duplicate
