reform_id,country_code,country_name,survey_year,implementation_year,announcement_year,announcement_year_source,announcement_year_confidence,legislation_year,legislation_year_source,legislation_year_confidence,implementation_year_end,implementation_year_source,implementation_year_confidence,theme,sub_theme,secondary_type,alternative_theme,rd_actor,rd_stage,growth_orientation,growth_orientation_rationale,growth_orientation_confidence,package_name,component_name,is_component,status,status_evidence,status_confidence,is_major_reform,importance_bucket,importance_rationale,importance_confidence,description,source_quote,source_page_start,source_page_end,event_id,n_mentions,mention_survey_years,mention_ids
GBR_2022_011,GBR,United Kingdom,2022,2022.0,2021.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,adoption,growth_supporting,"This scheme encourages the adoption of cleaner heating technologies, which can lead to reduced emissions and stimulate innovation in the energy sector.",high,Heat and Building Strategy,Boiler Upgrade Scheme,True,implemented,The government announced grants for heat pumps to begin in April 2022.,high,True,3,"This reform is a significant step towards promoting cleaner heating solutions, contributing to the UK's climate goals and supporting innovation in the energy sector.",medium,"The UK government is providing grants through the Boiler Upgrade Scheme to support homeowners in installing heat pumps, with grants of GBP 5,000 available from April 2022.","The government announced in its Heat and Building Strategy to give homeowners grants of GBP 5,000 to install heat pumps from April 2022.",103.0,103.0,EVT_GBR_2022_0080,2,"2020,2022","GBR_2022_011,GBR_2020_001"
GBR_2022_006,GBR,United Kingdom,2022,2023.0,2022.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,private,applied,growth_supporting,"By expanding the R&D tax credit to cover data and cloud computing, the reform is expected to incentivize more firms to invest in innovative research and development.",high,2023 R&D Tax Credit Expansion,,False,announced,The government announced to broaden the scope of qualifying expenditure for R&D tax credits to include data and cloud computing from April 2023.,high,False,2,"This reform significantly enhances the existing R&D tax credit framework, making it more relevant to current technological advancements and encouraging investment in innovative sectors.",medium,"The UK government plans to broaden the scope of qualifying expenditure for R&D tax credits to include data and cloud computing from April 2023, enhancing support for data-driven research.",The scope of qualifying expenditure for the R&D tax credit was announced to be broadened to include data and cloud computing.,52.0,52.0,EVT_GBR_2023.0_0123,1,2022,GBR_2022_006
GBR_2024_001,GBR,United Kingdom,2024,2023.0,2023.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,private,adoption,growth_supporting,"This reform encourages businesses to invest in new capital, which can enhance productivity and drive economic growth.",high,2024 Business Investment Strategy,Full Expensing of Investment,False,implemented,The reform has been in effect since April 2023.,high,True,3,"This reform represents a significant shift in the corporate tax system, promoting investment and potentially leading to substantial increases in business capital and productivity.",high,"The UK government has implemented permanent full expensing of investment since April 2023, allowing businesses to deduct the full cost of eligible investments from their taxable income in the year the investment is made.",The permanent full expensing of investment has been implemented since April 2023.,,,EVT_GBR_2023_0081,3,2024,"GBR_2024_001,GBR_2024_004,GBR_2024_003"
GBR_2024_009,GBR,United Kingdom,2024,2023.0,2023.0,explicit,high,,,,,explicit,high,innovation,sectoral_rd,,,public,applied,growth_supporting,"The strategy aims to reduce greenhouse gas emissions, improve energy efficiency, and lower heating costs, contributing to sustainable economic growth.",high,2023 Carbon Budget Delivery Plan,Decarbonisation Strategy for Housing,False,implemented,The government clarified its strategy and commitments in October 2023.,high,True,3,"This reform represents a significant shift in policy aimed at achieving net zero emissions in the housing sector, which is crucial for the UK's overall climate goals.",high,"The UK government has laid out a broad strategy for decarbonising the housing sector, which includes explicit emission reduction commitments and a focus on electrification of heat in buildings via heat pumps and heat networks.","The UK government has laid out a broad strategy for decarbonising the housing sector, with explicit emission reduction commitments for the building sector.",73.0,73.0,EVT_GBR_2023_0082,1,2024,GBR_2024_009
GBR_2024_012,GBR,United Kingdom,2024,2023.0,2023.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,adoption,growth_supporting,"By providing increased financial support for renewable heating installations, this scheme encourages the adoption of low-carbon technologies, contributing to the decarbonisation of homes.",high,2024 Renewable Heating Support Package,Boiler Upgrade Scheme Expansion,True,implemented,The amount available per homeowner was increased and the overall size of the scheme was expanded.,high,False,2,"This expansion of an existing scheme significantly enhances support for renewable heating, which is crucial for achieving energy efficiency and carbon reduction targets.",medium,"The UK government expanded the Boiler Upgrade Scheme in 2023, increasing the grant amount available per homeowner from GBP 5,000 to GBP 7,500 to support the installation of renewable heating systems.","In 2023, the amount available per homeowner was increased from GBP 5,000 to GBP 7,500 and the overall size of the scheme was expanded.",80.0,80.0,EVT_GBR_2023_0083,1,2024,GBR_2024_012
GBR_2022_003,GBR,United Kingdom,2022,2024.0,2021.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"Increased R&D funding is expected to enhance innovation capacity, leading to higher productivity and economic growth.",high,Plan for Growth,Increased R&D Investment,False,announced,The government has announced its commitment to increase public investment in R&D.,high,True,3,"This reform represents a significant increase in public R&D funding, which is crucial for driving innovation and addressing long-term economic challenges.",high,"The UK government has committed to increasing public investment in R&D to GBP 20 billion a year by FY24/25, aiming to raise overall R&D spending to GBP 22 billion by 2026/27 and achieve an economy-wide R&D investment of 2.4% of GDP by 2027.","Increase public investment in R&D to GBP 20 billion a year by FY24/25, part of the government’s objectives to increase R&D spending to GBP 22 billion by 2026/27.",44.0,44.0,EVT_GBR_2024.0_0124,1,2022,GBR_2022_003
GBR_2022_005,GBR,United Kingdom,2022,2024.0,2022.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"Increased public R&D funding is expected to leverage additional private investment, enhancing overall innovation capacity and productivity.",high,2024 Public R&D Investment Initiative,,False,announced,The government announced to increase public R&D investment to GBP 20 billion by 2024-25.,high,True,3,"This reform represents a significant increase in public investment in R&D, which is crucial for enhancing the UK's innovation landscape and competitiveness.",high,"The UK government announced an increase in public R&D investment to GBP 20 billion by 2024-25, aiming to stimulate private investment and raise overall R&D spending to 2.4% of GDP by 2026-27.",The government announced to increase public R&D investment to GBP 20 billion by 2024-25.,51.0,51.0,EVT_GBR_2024.0_0125,1,2022,GBR_2022_005
GBR_2024_013,GBR,United Kingdom,2024,2024.0,2023.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public_private,adoption,growth_supporting,"This reform is expected to increase employment by 114,000 full-time equivalents, thereby enhancing labor supply and productivity.",high,2024 Childcare Support Expansion,,False,implemented,The reform is set to be fully rolled out with a phased approach starting in April 2024.,high,True,3,"This reform represents a significant structural change in childcare support, aiming to enhance labor market participation and address gender inequalities in the workforce.",high,"The UK government is implementing a major expansion of childcare support to improve affordability, providing working parents with 30 hours of childcare per week for children aged nine months to five years, significantly increasing access compared to previous limits.","When fully rolled out, the reform will provide working parents with 30 hours of childcare per week for 38 weeks per year for each child aged nine months to five years in England.",108.0,108.0,EVT_GBR_2024_0084,1,2024,GBR_2024_013
GBR_2020_012,GBR,United Kingdom,2020,2025.0,2020.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,adoption,growth_supporting,Improving digital infrastructure is essential for enhancing productivity and enabling firms to adopt advanced technologies.,high,UK Digital Strategy,Gigabit Broadband Rollout,False,announced,The government committed to invest GBP 5 billion in the March 2020 Budget.,high,True,3,"This investment represents a significant commitment to improving the UK's digital infrastructure, which is crucial for enhancing productivity and competitiveness in the digital economy.",high,"The UK government committed to invest GBP 5 billion in gigabit broadband rollout in hard-to-reach areas by 2025, aiming to enhance digital infrastructure and support productivity growth.",The Government committed in the March 2020 Budget to GBP 5 billion investment in gigabit broadband rollout in the hardest-to-reach areas by 2025.,95.0,95.0,EVT_GBR_2025.0_0126,1,2020,GBR_2020_012
GBR_2020_003,GBR,United Kingdom,2020,2027.0,,,,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"Increasing R&D investment is expected to enhance innovation and productivity, driving economic growth.",high,Industrial Strategy,R&D Investment Increase,False,announced,The Government has committed to increasing R&D investment as part of its Industrial Strategy.,high,True,3,"This reform represents a significant commitment to enhance R&D funding, which is crucial for fostering innovation and improving the UK's competitive position in the global economy.",high,"The Government has committed in its Industrial Strategy to increase overall UK investment in R&D from 1.7% to 2.4% of GDP by 2027, aiming to align with the OECD average and improve innovation capacity.",The Government has committed in its Industrial Strategy to increase overall UK investment in R&D from 1.7% to 2.4% of GDP by 2027.,97.0,97.0,EVT_GBR_2027.0_0127,1,2020,GBR_2020_003
GBR_2020_004,GBR,United Kingdom,2020,2027.0,2017.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"Increasing R&D investment is expected to enhance innovation capacity and productivity, leading to long-term economic growth.",high,UK Industrial Strategy,R&D Investment Increase,True,announced,The strategy outlines plans to increase R&D investment by 2027.,high,True,3,"This reform represents a significant commitment to enhancing the UK's R&D landscape, which is crucial for long-term economic competitiveness.",high,"The UK Government's Industrial Strategy aims to raise total R&D investment from 1.7% to 2.4% of GDP by 2027, alongside increasing the rate of R&D tax credit to 12%.",Raise total R&D investment from 1.7% to 2.4% of GDP by 2027.,33.0,33.0,EVT_GBR_2027.0_0128,1,2020,GBR_2020_004
GBR_2022_007,GBR,United Kingdom,2022,2028.0,2021.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public,applied,growth_supporting,"This initiative aims to build a skilled workforce necessary for the green transition, which is expected to enhance productivity and innovation in the energy sector.",high,Net Zero Skills Initiative,Heat Pump Installer Training,True,announced,"The government aims to install 600,000 heat pumps per year by 2028.",high,False,2,"This initiative represents a significant effort to address skill shortages in the green economy, which is crucial for achieving net zero targets.",medium,"The UK government aims to install 600,000 heat pumps per year by 2028 to support the transition to net zero, addressing the need for substantial training of heat pump installers.","To meet the net zero target, the government aims to install 600,000 heat pumps per year by 2028.",80.0,80.0,EVT_GBR_2028.0_0129,1,2022,GBR_2022_007
GBR_2022_010,GBR,United Kingdom,2022,2030.0,2022.0,explicit,high,,,,,explicit,high,innovation,sectoral_rd,,,public_private,applied,growth_supporting,"This initiative aims to enhance the UK's energy transition by promoting low-carbon technologies, which can lead to increased productivity and innovation in the energy sector.",high,Net Zero Hydrogen Strategy,Hydrogen Production Capacity Development,False,announced,The government has announced plans to develop hydrogen production capacity by 2030.,high,True,3,"This reform represents a significant investment in low-carbon technology, which is crucial for the UK's energy transition and economic growth.",high,"The UK government plans to develop up to ten gigawatts of low-carbon hydrogen production capacity by 2030, supported by a GBP 240 million Net Zero Hydrogen Fund to provide capital and development subsidies for new hydrogen production facilities.",The United Kingdom plans to develop up to ten gigawatts of low-carbon hydrogen production capacity by 2030.,102.0,102.0,EVT_GBR_2030.0_0130,1,2022,GBR_2022_010
GBR_1996_004,GBR,United Kingdom,1996,,,,,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"By providing financial support for high-technology projects, the SMART programme encourages innovation and can lead to increased productivity.",high,SMART Programme,,False,implemented,The SMART programme has been operational since its launch.,high,False,2,"While the programme is significant, it is not a comprehensive overhaul of the innovation system.",medium,"The SMART programme was launched to stimulate high-technology projects in small firms, providing grant-based assistance to promote innovative activity.",SMART (Small Firms Merit Award for Research and Technology) was launched in April 1986 to stimulate high-technology projects in small firms.,112.0,112.0,EVT_GBR_1996_0041,1,1996,GBR_1996_004
GBR_1996_006,GBR,United Kingdom,1996,,,,,,,,,,,innovation,knowledge_transfer,,,public_private,commercialization,growth_supporting,"By facilitating the placement of graduates in SMEs, the scheme enhances knowledge transfer and supports innovation in small firms.",high,Teaching Company Scheme,Teaching Company Scheme,False,implemented,The Teaching Company Scheme has been operational and placing graduates in SMEs.,high,False,2,"While the scheme is important for knowledge transfer, it does not represent a major overhaul of the innovation system.",medium,The Teaching Company Scheme promotes technology transfer to small firms by placing graduates in SMEs for two-year periods.,The Teaching Company Scheme promotes technology transfer to small firms by placing graduates in SMEs for two-year periods.,,,EVT_GBR_1996_0042,1,1996,GBR_1996_006
GBR_1996_003,GBR,United Kingdom,1996,,1995.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public_private,applied,growth_supporting,This shift aims to enhance the effectiveness of public R&D spending and promote innovation in the private sector.,high,Science and Technology Policy Shift,,False,announced,"The government has publicly stated this new approach, but specific implementation details are pending.",medium,True,3,This reform represents a fundamental change in the government's approach to supporting innovation.,high,"The UK government has shifted its approach to science and technology policy, focusing on improving framework conditions for innovation and technology diffusion rather than direct grants, with an emphasis on facilitating industry exploitation of public spending on R&D.",The UK government's funding for civil research and development is below but not dissimilar to that of other countries...reflects a shift in the United Kingdom's overall approach to science and technology policy towards improving the framework conditions for innovation and technology diffusion.,111.0,111.0,EVT_GBR_nan_0131,1,1996,GBR_1996_003
GBR_1998_003,GBR,United Kingdom,1998,,,,,,,,,,,innovation,human_capital,,,public,applied,growth_supporting,"By providing lifelong learning opportunities, the initiative aims to enhance the skills of the workforce, which is essential for fostering innovation.",high,University for Industry Initiative,University for Industry,False,announced,The initiative has been publicly announced but is not yet implemented.,high,False,2,"While significant, the initiative is not as transformative as other major reforms.",medium,"The UK government intends to establish a University for Industry to deliver lifelong learning opportunities and serve as a clearing house for other learning opportunities, aimed at improving workforce adaptability.",The government also intends to establish a University for Industry which will deliver lifelong learning opportunities and serve as a clearing house on other learning opportunities.,107.0,108.0,EVT_GBR_nan_0132,1,1998,GBR_1998_003
GBR_2000_005,GBR,United Kingdom,2000,,1999.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public,unknown,growth_supporting,"By streamlining regulations, the initiative aims to lower barriers to entry, fostering a more competitive environment that can enhance innovation and economic growth.",medium,Regulatory Review for Competition,,False,announced,The government will scrutinise regulatory bodies and review existing and proposed regulations.,high,False,2,"This review is significant as it aims to enhance competition across various sectors, which is crucial for fostering innovation.",medium,"The government is reviewing existing and proposed regulations to ensure they promote competition and facilitate entry into markets, particularly in banking and financial services.","The government will scrutinise regulatory bodies and review existing and proposed regulations to ensure that they are promoting, rather than impeding, entry and competitive forces.",,,EVT_GBR_nan_0133,1,2000,GBR_2000_005
GBR_2002_002,GBR,United Kingdom,2002,,2001.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,public_private,adoption,growth_supporting,"These initiatives are designed to increase R&D investment and operational efficiency, fostering innovation and competitiveness in the SME sector.",high,Public-Private Innovation Initiatives,,False,announced,The government has publicly stated intentions to implement these initiatives.,medium,False,2,"While significant, these reforms are narrower in scope compared to major structural changes.",medium,"The UK government has announced initiatives to enhance the involvement of the private sector in funding and operating public capital stock through public-private partnerships, alongside the launch of the Small Business Research Initiative and improvements to the Smart scheme, which provide grants for innovation projects by SMEs.",The Government intends to expand the involvement of the private sector in the funding and operation of the public capital stock where this is expected to yield gains in operational efficiency.,16.0,16.0,EVT_GBR_nan_0134,1,2002,GBR_2002_002
GBR_2004_004,GBR,United Kingdom,2004,,2003.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public,unknown,growth_supporting,"By streamlining business support, the reform aims to improve access to resources for innovation and entrepreneurship, potentially boosting economic growth.",high,Business Support Simplification,,False,announced,The reform has been officially announced but is not yet implemented.,high,True,3,The consolidation of Business Support schemes represents a major reform in the governance of innovation support.,high,"The Department of Trade and Industry announced a significant simplification and reduction in the number of Business Support schemes, consolidating them into ten distinct products to enhance effectiveness in promoting innovation and entrepreneurship.",In a welcome move the Department of Trade and Industry has announced a massive simplification and reduction in the number of Business Support schemes which will be consolidated into ten 'products'.,220.0,220.0,EVT_GBR_nan_0135,1,2004,GBR_2004_004
GBR_2005_001,GBR,United Kingdom,2005,,2005.0,explicit,high,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"Tax incentives are designed to encourage firms to increase their R&D investments, potentially leading to higher innovation and productivity.",medium,10-Year Plan for Science and Innovation,Shift to R&D Tax Incentives,False,announced,The government has announced a shift in emphasis towards tax incentives for R&D.,high,True,3,"This reform represents a significant structural change in the approach to R&D funding, potentially impacting the entire innovation landscape in the UK.",high,"The UK government has shifted its emphasis from grants towards tax incentives for R&D, which is expected to boost R&D spending, although the results are still pending evaluation.",The recent shift in emphasis away from grants towards tax incentives is likely to be beneficial in boosting R&D spending.,21.0,21.0,EVT_GBR_nan_0136,1,2005,GBR_2005_001
GBR_2005_002,GBR,United Kingdom,2005,,2005.0,explicit,high,,,,,,,innovation,knowledge_transfer,,,public_private,commercialization,growth_supporting,"Enhancing collaboration between universities and businesses is expected to facilitate knowledge transfer and innovation, leading to economic growth.",high,10-Year Plan for Science and Innovation,Promoting University-Business Collaboration,False,announced,The government intends to promote university-business collaboration.,high,True,3,"This initiative aims to fundamentally enhance the interaction between academia and industry, which is crucial for driving innovation and economic performance.",high,"The UK government intends to promote university-business collaboration to better exploit the science base, which includes streamlining university governance and increasing funding for successful collaborations.",There is scope to exploit the strength of the science base through further promoting university-business collaboration.,21.0,21.0,EVT_GBR_nan_0137,1,2005,GBR_2005_002
GBR_2005_003,GBR,United Kingdom,2005,,2005.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,public_private,commercialization,mixed,"While it aims to assist first-time buyers, it could lead to higher house prices without increasing supply, potentially negating affordability benefits.",medium,Homebuy Scheme,,False,announced,The Government recently announced its intention to consolidate and expand existing schemes for first-time buyers into a new 'Homebuy' scheme.,high,False,2,"This reform represents a significant change in housing policy aimed at improving access for first-time buyers, though its overall economic impact may be limited.",medium,"The Government has announced its intention to consolidate and expand existing schemes for first-time buyers into a new 'Homebuy' scheme, allowing buyers to purchase a home for 50% to 75% of its value with the remainder owned by the Government or jointly with the lender.",The Government recently announced its intention to consolidate and expand existing schemes for first-time buyers into a new 'Homebuy' scheme.,70.0,70.0,EVT_GBR_nan_0138,1,2005,GBR_2005_003
GBR_2005_007,GBR,United Kingdom,2005,,,,,,,,,,,innovation,knowledge_transfer,,,public_private,commercialization,growth_supporting,"By enhancing collaboration between universities and businesses, the HEIF aims to improve knowledge transfer, leading to increased innovation and economic growth.",high,Higher Education Innovation Fund,,False,announced,The Government made a commitment that HEIF funding would rise to £110 million per year by 2007/08.,high,False,2,"The HEIF represents a significant investment in enhancing university-business collaboration, which is crucial for improving the commercialization of research.",medium,"The Higher Education Innovation Fund (HEIF) was established to support the commercialization of university research and foster collaboration between academia and industry, with funding set to rise to £110 million by 2007/08.",The HEIF money builds capacity in universities to enable greater collaboration with business.,129.0,129.0,EVT_GBR_nan_0139,1,2005,GBR_2005_007
GBR_2005_011,GBR,United Kingdom,2005,,,,,,,,,,,innovation,research_infrastructure,,,public,applied,growth_supporting,"Improving transport infrastructure is expected to enhance productivity by reducing congestion and business costs, thereby supporting economic growth.",high,Transport Infrastructure Investment Plan,,False,recommended,The government's plans to increase investment in transport are discussed as a necessary step to improve productivity.,high,False,2,"This reform addresses a significant issue of under-investment in infrastructure, which is crucial for enhancing productivity and economic performance.",medium,"The United Kingdom's government plans to increase investment in transport infrastructure to address years of under-investment, which may have hindered productivity growth and added to business costs.",The government’s plans to increase investment in transport as well as the growing interest in congestion charging are examined.,,,EVT_GBR_nan_0140,1,2005,GBR_2005_011
GBR_2005_014,GBR,United Kingdom,2005,,2005.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public_private,applied,growth_supporting,"This initiative is expected to stimulate innovation among SMEs, which are crucial for economic growth and job creation.",high,Small Business Research Initiative,,False,announced,The government recently announced a mandatory target for Government departments and agencies.,high,False,2,"This reform represents a significant step towards enhancing SME participation in R&D, addressing market failures in innovation support.",medium,"The UK government announced a mandatory target for departments to allocate 2.5% of their extra-mural R&D contracts to SMEs under the Small Business Research Initiative (SBRI), aimed at enhancing support for SME innovation.","The Government recently announced a mandatory target for Government departments and agencies to place 2.5% of their extra-mural R&D contracts with SMEs under the Small Business Research Initiative (SBRI), to provide enhanced support for SME innovation.",125.0,125.0,EVT_GBR_nan_0141,1,2005,GBR_2005_014
GBR_2007_002,GBR,United Kingdom,2007,,,,,,,,,,,innovation,human_capital,,,public,applied,growth_supporting,"Investing in adult training for disadvantaged groups is expected to raise skill levels, thereby enhancing productivity and economic growth.",high,2007 Adult Training Enhancement Initiative,Publicly-Funded Adult Training,False,announced,The government has plans to address this including through publicly-funded adult training that focuses on the most disadvantaged groups.,medium,False,2,"This initiative aims to significantly improve the skill levels of a key demographic, which is crucial for enhancing overall workforce productivity.",medium,The UK government plans to enhance publicly-funded adult training programs aimed at the most disadvantaged groups to improve workforce skills.,"More broadly, innovation and productivity can be supported by raising the general skill level of the workforce.",17.0,17.0,EVT_GBR_nan_0142,1,2007,GBR_2007_002
GBR_2007_006,GBR,United Kingdom,2007,,2006.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public,applied,growth_supporting,"Evaluating and potentially enhancing R&D tax incentives can stimulate private sector investment in research, leading to increased innovation and productivity.",high,2007 R&D Tax Incentives Evaluation,,False,announced,The United Kingdom plans to do a full evaluation of the scheme as the data becomes available.,high,False,2,"The evaluation of R&D tax incentives is significant as it aims to improve the effectiveness of a key innovation support mechanism, impacting a wide range of businesses.",medium,"The UK government plans to evaluate the effectiveness of R&D tax incentives before extending their generosity, indicating a commitment to assess and potentially enhance the support for research and development activities.",In 2006 the United Kingdom commissioned an independent consultancy to conduct a feasibility study into whether an econometric evaluation of the scheme would be possible.,,,EVT_GBR_nan_0143,1,2007,GBR_2007_006
GBR_2007_011,GBR,United Kingdom,2007,,2007.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public,applied,growth_supporting,"Evaluating the effectiveness of R&D tax credits can enhance their design, leading to increased R&D investment and innovation.",high,2007 R&D Tax Credit Review,,False,announced,The government plans to assess the efficiency of fiscal support to R&D.,high,False,2,"This reform represents a significant step towards improving the effectiveness of existing R&D tax incentives, which can have a meaningful impact on innovation.",medium,"The UK government plans to assess the efficiency of fiscal support to R&D, including the R&D tax credit, over the longer term to ensure its effectiveness in promoting research and development activities.","The government plans to assess the efficiency of fiscal support to R&D, such as the R&D tax credit, over the longer term.",,,EVT_GBR_nan_0144,1,2007,GBR_2007_011
GBR_2011_001,GBR,United Kingdom,2011,,,,,,,,,,,innovation,rd_funding,,,public,basic,growth_supporting,"Increasing R&D funding for low-carbon technologies is expected to foster innovation and contribute to environmental goals, which can enhance overall economic productivity.",high,Low-Carbon R&D Funding,,False,recommended,The government has proposed this increase in funding as part of its strategy for low-carbon technology development.,high,True,3,"This reform represents a significant increase in public funding for R&D, addressing a critical area of innovation and public good.",high,"The UK government plans to increase public spending on R&D for low-carbon technologies, recognizing the need for higher funding levels to address the public good nature of basic research and ensure international coordination. This initiative aims to enhance technological innovation for achieving emission reduction targets.",The recent review of innovation policy by the Committee on Climate Change suggests that current government funding for clean energy R&D is at its minimum acceptable level and increases are warranted in certain areas.,,,EVT_GBR_nan_0145,1,2011,GBR_2011_001
GBR_2011_005,GBR,United Kingdom,2011,,2011.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public_private,commercialization,growth_supporting,The establishment of the Green Investment Bank and the evaluation of R&D tax credits are expected to enhance the effectiveness of innovation funding and support economic growth.,high,Green Investment Bank and R&D Tax Credit Evaluation,,False,announced,"The Green Investment Bank has been proposed, and the evaluation of R&D tax credits has been published.",high,False,2,These initiatives represent significant steps towards improving innovation funding mechanisms but are not as transformative as major reforms.,medium,"The proposed Green Investment Bank aims to subsidize projects with a low social discount rate and will be allowed to borrow in debt markets to increase leverage. Additionally, the government has undertaken and published an evaluation of the UK’s R&D tax credit schemes to assess their efficiency over the longer term.",The proposed Green Investment Bank should be used to subsidise projects where a low social discount rate is appropriate.,157.0,157.0,EVT_GBR_nan_0146,1,2011,GBR_2011_005
GBR_2013_001,GBR,United Kingdom,2013,,2011.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,public_private,unknown,growth_supporting,"By fostering a competitive and innovative environment, the plan aims to enhance entrepreneurship and job creation, which are crucial for economic growth.",high,Plan for Growth,,False,implemented,Significant progress in implementation has already been made in most of these areas.,high,True,3,"The Plan for Growth represents a comprehensive approach to enhancing the business environment and supporting innovation, which is critical for long-term economic performance.",high,"The government initiated a Plan for Growth that includes measures to encourage investment and exports, aiming to make the UK the best place in Europe to start and grow a business, and to create a more educated workforce.",The government initiated a Plan for Growth (2011) that sets out an ambitious set of measures to encourage investment and exports.,,,EVT_GBR_2013_0067,1,2013,GBR_2013_001
GBR_2013_003,GBR,United Kingdom,2013,,2013.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public,applied,growth_supporting,Supporting innovation and green technologies can lead to increased productivity and sustainable economic growth.,high,Plan for Growth,,False,announced,The government set a Plan for Growth to enhance the economy's potential.,high,True,3,The Plan for Growth represents a significant structural change aimed at improving the overall economic framework and productivity through innovation.,high,"The UK government aims to enhance the potential of the economy through a Plan for Growth, which includes measures to support innovation and the development of green technologies.",A Plan for Growth set by the government aims at enhancing the potential of the economy and rebalancing towards exports and investment.,,,EVT_GBR_nan_0147,1,2013,GBR_2013_003
GBR_2013_004,GBR,United Kingdom,2013,,2013.0,explicit,high,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"Enhancing tax incentives for R&D can stimulate private sector investment in innovation, leading to higher productivity.",high,R&D Tax System Reform,,False,announced,The government plans to address low R&D intensity by better rewarding innovation through the tax system.,high,True,3,"This reform is a major shift in the approach to incentivizing R&D, which is crucial for enhancing innovation and productivity.",high,The UK government plans to improve R&D intensity by better rewarding innovation through the tax system.,The low R&D intensity compared to other OECD countries could be addressed by better rewarding innovation through the tax system.,,,EVT_GBR_nan_0148,1,2013,GBR_2013_004
GBR_2013_009,GBR,United Kingdom,2013,,2012.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,public,adoption,growth_supporting,"This initiative is expected to stimulate construction activity and improve housing availability, which can enhance overall economic productivity.",high,Affordable Housing Initiative,,False,announced,"The government announced that it will inject £300 million to provide up to an additional 15,000 affordable homes.",high,False,2,"This funding represents a significant effort to address housing shortages, which is a critical issue for economic growth and social stability.",medium,"The government announced an injection of £300 million to provide up to an additional 15,000 affordable homes through loan guarantees and capital funding, aiming to address the gap in social housing supply.","In September 2012, the government announced that it will inject £300 million to provide up to an additional 15,000 affordable homes through the use of loan guarantees, asset management flexibilities and capital funding.",,,EVT_GBR_nan_0149,1,2013,GBR_2013_009
GBR_2013_010,GBR,United Kingdom,2013,,2012.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,public,adoption,growth_supporting,"By incentivizing local authorities to increase housing supply, this initiative aims to alleviate housing shortages and stimulate local economies.",high,New Homes Initiative,,False,announced,The New Homes Bonus is designed to create incentives for local authorities to promote growth.,high,False,2,This initiative represents a significant policy shift aimed at addressing local opposition to housing development and encouraging investment in housing.,medium,The New Homes Bonus was introduced to create financial incentives for local authorities to promote housing growth by matching funding from council tax on expanded local housing.,The New Homes Bonus is designed to create incentives for local authorities to promote growth.,,,EVT_GBR_nan_0150,1,2013,GBR_2013_010
GBR_2013_011,GBR,United Kingdom,2013,,2013.0,explicit,high,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"Encouraging R&D through tax reforms can stimulate innovation and firm growth, leading to increased productivity.",high,Plan for Growth,R&D Tax Reform,False,recommended,The text recommends reforms to tax rules to encourage R&D.,high,False,2,"This reform is significant as it targets the tax framework affecting R&D, which is crucial for fostering innovation in the private sector.",medium,"The government plans to reform tax rules to encourage R&D, aiming to enhance firm growth by reviewing fiscal rules that may hinder innovation.",Reform some tax rules to encourage R&D.,12.0,12.0,EVT_GBR_nan_0151,1,2013,GBR_2013_011
