country,agency_name,agency_type,rd_fraction,canonical_name,active_years,include_in_series,notes,classified_by
Canada,ADMINISTRATION ET FORMALITÉS PRÉLIMINAIRES,unclear,0,Administration et Formalités Préliminaires,,False,Cannot determine from the name alone.,llm
Canada,ALTERNATIVE MEASURES,unclear,0,Alternative Measures,,False,Cannot determine from the name alone.,llm
Canada,SÉCURITÉ PUBLIQUE ET PROTECTION CIVILE ROYAL CANADIAN MOUNTED POLICE EXTERNAL REVIEW COMMITTEE,unclear,0,Royal Canadian Mounted Police External Review Committee,,False,Cannot determine from the name alone.,llm
Canada,VALIDATION OF RESULTS BY THE RETURNING OFFICER,unclear,0,Validation of Results by the Returning Officer,,False,The name does not provide enough information to determine if it is an R&D agency or a ministry.,llm
Canada,VALIDATION DES RÉSULTATS PAR LE DIRECTEUR DU,unclear,0,Validation of Results by the Director,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ADMINISTRATION DE LA SOCIÉTÉ DE PORTEFEUILLE BANCAIRE,unclear,0,Administration de la Société de Portefeuille Bancaire,,False,Cannot determine from the name alone.,llm
Canada,ADVANCE POLLING,unclear,0,Advance Polling,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,VOTE PAR ANTICIPATION,unclear,0,VOTE PAR ANTICIPATION,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,RESTRICTION DU DROIT DE VOTE,unclear,0,RESTRICTION DU DROIT DE VOTE,,False,Agency name does not provide clear indication of R&D focus.,llm
Canada,RELATED AND CONSEQUENTIAL AMENDMENTS,unclear,0,Related and Consequential Amendments,,False,The name does not provide enough information to classify the agency.,llm
Canada,DÉFINITIONS ET INTERPRÉTATION,unclear,0,Definitions and Interpretation,,False,The name does not provide enough information to determine the agency's focus on R&D.,llm
Canada,TRANSITIONAL,unclear,0,Transitional,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,DISPOSITIONS TRANSITOIRES,unclear,0,DISPOSITIONS TRANSITOIRES,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"AFFAIRES ÉTRANGÈRES, COMMERCE ET DÉVELOPPEMENT (suite)",mixed_ministry,5,"Foreign Affairs, Trade and Development",,False,Broad government department where R&D is a small component.,llm
Canada,PLACEMENTS,unclear,0,PLACEMENTS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,MODIFICATIONS DIVERSES À D'AUTRES LOIS,unclear,0,Various Amendments to Other Laws,,False,The name does not provide enough information to classify the agency.,llm
Canada,DIVISION 3,unclear,0,Division 3,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"TRANSITIONAL PROVISIONS, CONSEQUENTIAL AND COORDINATING AMENDMENTS AND COMING INTO",unclear,0,"Transitional Provisions, Consequential and Coordinating Amendments and Coming Into",,False,The name does not provide enough information to classify the agency.,llm
Canada,FINANCIAL ADMINISTRATION,unclear,0,Financial Administration,,False,Cannot determine from the name alone.,llm
Canada,DISPOSITIONS DE COORDINATION,unclear,0,DISPOSITIONS DE COORDINATION,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,DÉCLARATION DES ESPÈCES ET EFFETS INSTRUMENTS,unclear,0,DÉCLARATION DES ESPÈCES ET EFFETS INSTRUMENTS,,False,Cannot determine from the name alone.,llm
Canada,TRANSITIONAL PROVISIONS DISPOSITIONS TRANSITOIRES,unclear,0,Transitional Provisions,,False,Cannot determine the nature or purpose of the agency from the name alone.,llm
Canada,RESPONSABILITÉ EN MATIÈRE DE POLLUTION,unclear,0,RESPONSABILITÉ EN MATIÈRE DE POLLUTION,,False,Cannot determine the specific focus or budget allocation for R&D from the name alone.,llm
Canada,TRANSITIONAL PROVISIONS,unclear,0,Transitional Provisions,,False,The name does not provide enough information to classify the agency.,llm
Canada,OFFENCES AND PUNISHMENT,unclear,0,Offences and Punishment,,False,The name does not indicate a focus on R&D.,llm
Canada,INFRACTIONS ET PEINES,unclear,0,Infractions et Peines,,False,The name does not provide enough information to determine if it is an R&D agency or a ministry.,llm
Canada,JUDICIAL RECOUNT,unclear,0,Judicial Recount,,False,The name does not provide enough information to classify the agency.,llm
Canada,DÉPOUILLEMENT JUDICIAIRE,unclear,0,DÉPOUILLEMENT JUDICIAIRE,,False,Cannot determine from the name alone.,llm
Canada,SGHEDULES 1 TO 3,unclear,0,SGHEDULES 1 TO 3,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ORDONNANCES RELATIVES À L'ENTRÉE SUR LES TERRES NON INUIT,unclear,0,ORDONNANCES RELATIVES À L'ENTRÉE SUR LES TERRES NON INUIT,,False,Cannot determine from the name alone.,llm
Canada,DIVISION 3' ENTRY ORDERS. FOR NON-INUIT-OWNED LAND,unclear,0,Division 3' Entry Orders for Non-Inuit-Owned Land,,False,The name does not provide enough information to classify the agency.,llm
Canada,AMENDMENTS TO OTHER ACTS,unclear,0,Amendments to Other Acts,,False,The name does not provide enough information to determine the agency's focus or budget allocation.,llm
Canada,MODIFICATION D'AUTRES LOIS,unclear,0,Modification d'autres lois,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,DIVISION 4 MINERAL RIGHTS AND CARVING STONE,unclear,0,Division 4 Mineral Rights and Carving Stone,,False,Cannot determine the focus on R&D from the name alone.,llm
Canada,ABROGATION ET ENTRÉE EN VIGUEUR,unclear,0,ABROGATION ET ENTRÉE EN VIGUEUR,,False,Cannot determine from the name alone.,llm
Canada,DIVISION 5 Loss OF STATUS AND REMOVAL PERTE DE STATUT ET RENVOI,unclear,0,DIVISION 5 Loss OF STATUS AND REMOVAL PERTE DE STATUT ET RENVOI,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,"BIENS RÉELS, EAUX ET RESSOURCES PÉTROLIÈRES' ET GAZIÈRES",unclear,0,"BIENS RÉELS, EAUX ET RESSOURCES PÉTROLIÈRES ET GAZIÈRES",,False,Cannot determine the focus of the agency from the name alone.,llm
Canada,PARTIE XVII,unclear,0,PARTIE XVII,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,D'ENTRÉE EN VIGUEUR,unclear,0,D'ENTRÉE EN VIGUEUR,,False,Cannot determine from the name alone.,llm
Canada,ENFORCEMENT MÉASURES,unclear,0,Enforcement Measures,,False,Agency name does not provide enough information to determine its focus on R&D.,llm
Canada,COMMISSIONER FOR FEDERALJUDICIAL AFFAIRS,unclear,0,Commissioner for Federal Judicial Affairs,,False,Cannot determine from the name alone.,llm
Canada,RIGHT OF APPEAL DROIT D'APPEL,unclear,0,Right of Appeal Droit d'Appel,,False,Cannot determine from the name alone.,llm
Canada,INTERDICTIONS GÉNÉRALES ET EXCEPTIONS,unclear,0,General Interdictions and Exceptions,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,MODIFICATIONS,unclear,0,MODIFICATIONS,,False,Agency type cannot be determined from the name alone.,llm
Canada,REGULATIONS,unclear,0,Regulations,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,OFFENCES AND PUNISHMENT INFRACTIONS ET PEINES,unclear,0,Offences and Punishment Infractions et Peines,,False,The name does not indicate a focus on R&D.,llm
Canada,CONTRÔLE D'APPLICATION,unclear,0,CONTRÔLE D'APPLICATION,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"TRANSITIONAL PROVISION, CONSEQUENTIAL AND CONDITIONAL AMENDMENTS, REPEAL AND COMING INTO FORCE",unclear,0,"Transitional Provision, Consequential and Conditional Amendments, Repeal and Coming into Force",,False,The name does not indicate a specific agency or its focus on R&D.,llm
Canada,APPLICATION DE LA LOI,unclear,0,APPLICATION DE LA LOI,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,VALIDITÉ DE CERTAINS RÈGLEMENTS,unclear,0,VALIDITY OF CERTAIN REGULATIONS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,PARTIE XIX,unclear,0,PARTIE XIX,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,DÉTENTION ET MISE EN LIBERTÉ,unclear,0,Detention and Release,,False,Cannot determine from the name alone.,llm
Canada,COMING INTO FORCE,unclear,0,COMING INTO FORCE,,False,Agency type cannot be determined from the name alone.,llm
Canada,"TRANSITIONAL, CONSEQUENTIAL AMENDMENTS, CONDITIONAL AMENDMENT, REPEAL AND COMING INTO FORCE",unclear,0,"Transitional, Consequential Amendments, Conditional Amendment, Repeal and Coming into Force",,False,The name does not indicate a specific agency or its focus on R&D.,llm
Canada,CUSTODY AND SUPERVISION,unclear,0,Custody and Supervision,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,AMENDMENTS RELATED TO SHIPS' STORES,unclear,0,Amendments Related to Ships' Stores,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,COMMISSION DES RELATIONS DE TRAVAIL DANS LA FONCTION PUBLIQUE.,unclear,0,Public Service Labour Relations Commission,,False,Cannot determine from the name alone.,llm
Canada,DROIT FÉDÉRAL ET DROIT CIVIL DE LA PROVINCE DE,unclear,0,Federal Law and Civil Law of the Province of,,False,Cannot determine from the name alone.,llm
Canada,FINANCEMENT DES PARTIS ENREGISTRÉS,unclear,0,Registered Parties Financing,,False,The name does not indicate a focus on R&D.,llm
Canada,DISPOSITIONS GÉNÉRALES,unclear,0,DISPOSITIONS GÉNÉRALES,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,MODIFICATIONS CONCERNANT LA TAXE D'ACCISE SUR LES PRODUITS,unclear,0,Excise Tax Modifications on Products,,False,The name does not provide clear information about R&D focus.,llm
Canada,PROCESSUS D'INSCRIPTION DES ESPÈCES SAUVAGES,unclear,0,Wild Species Registration Process,,False,Cannot determine the primary function or focus of the agency from the name alone.,llm
Canada,CANADIAN TOURISM COMMISSION COMMISSION CANADIENNE DU TOURISME,mixed_ministry,5,Canadian Tourism Commission,,False,"Primarily focused on tourism promotion, R&D is a minor component.",llm
Canada,"NOTIONS D'ASILE, DE RÉFUGIÉ ET DE PERSONNE À PROTÉGER NEED OF PROTECTION",unclear,0,"NOTIONS D'ASILE, DE RÉFUGIÉ ET DE PERSONNE À PROTÉGER NEED OF PROTECTION",,False,Cannot determine from the name alone.,llm
Canada,MODIFICATIONS À D'AUTRES LOIS,unclear,0,Modifications à d'autres lois,,False,The name does not provide enough information to determine the agency's focus or budget allocation.,llm
Canada,PUBLIC REGISTRY,unclear,0,Public Registry,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,RÈGLES ÉLECTORALES SPÉCIALES,unclear,0,RÈGLES ÉLECTORALES SPÉCIALES,,False,Cannot determine from the name alone.,llm
Canada,ÉLECTRONIQUE OU AUTRE,unclear,0,ÉLECTRONIQUE OU AUTRE,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ELECTION OFFICERS,unclear,0,Election Officers,,False,The name does not provide enough information to determine if it is related to R&D.,llm
Canada,REGISTRE DES ÉLECTEURS,unclear,0,ELECTORAL REGISTER,,False,"The name suggests it is related to electoral processes, not R&D.",llm
Canada,DIVISION 3 PRE-REMOVAL RISK ASSESSMENT,unclear,0,Division 3 Pre-Removal Risk Assessment,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,CONVENTIONS ET PROTOCOLES INTERNATIONAUX - MINISTRE DES TRANSPORTS,mixed_ministry,5,International Conventions and Protocols - Minister of Transport,,False,Broad government department where R&D is a small component.,llm
Canada,ABROGATIONS ET ENTRÉE EN VIGUEUR,unclear,0,ABROGATIONS ET ENTRÉE EN VIGUEUR,,False,Cannot determine from the name alone.,llm
Canada,MODIFICATIONS À LA LOI CANADIENNE SUR LA PROTECTION DE L'ENVIRONNEMENT (1999),unclear,0,Modifications to the Canadian Environmental Protection Act (1999),,False,The name does not clearly indicate if it is an R&D agency or a legislative modification.,llm
Canada,MODIFICATIONS CORRÉLATIVES,unclear,0,MODIFICATIONS CORRÉLATIVES,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,CONSEQUENTIAL AMENDMENTS,unclear,0,Consequential Amendments,,False,The name does not provide enough information to determine the agency's focus on R&D.,llm
Canada,CRÉANCES MARITIMES,unclear,0,CRÉANCES MARITIMES,,False,Cannot determine from the name alone.,llm
Canada,CIVIL LIABILITY FOR POLLUTION,unclear,0,Civil Liability for Pollution,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,RÈGLEMENTS,unclear,0,Règlements,,False,The name does not provide enough information to determine the agency's focus.,llm
Canada,TRANSITIONAL PROVISION AND COMING INTO FORCE,unclear,0,Transitional Provision and Coming into Force,,False,The name does not provide enough information to classify the agency.,llm
Canada,"REAL PROPERTY, WATER,'  O1LANDdAS",unclear,0,"Real Property, Water, and Land",,False,Cannot determine from the name alone.,llm
Canada,CONTRÔLE JUDICIAIRE,unclear,0,CONTRÔLE JUDICIAIRE,,False,Cannot determine from the name alone.,llm
Canada,NUNAVUT SURFACE RIGHTS TRIBUNAL TRIBUNAL DES DROITS DE SURFACE DU NUNAVUT,unclear,0,Nunavut Surface Rights Tribunal,,False,Cannot determine from the name alone.,llm
Canada,SANTÉ ET SÉCURITÉ AU TRAVAIL,mixed_ministry,10,Occupational Health and Safety,,False,Broad government department where R&D is a small component.,llm
Canada,DIVISION 9 PROHIBITIONS,unclear,0,Division 9 Prohibitions,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,INTERDICTIONS,unclear,0,INTERDICTIONS,,False,Cannot determine the nature or focus of the agency from the name alone.,llm
Canada,LOI SUR LES PENSIONS,unclear,0,LOI SUR LES PENSIONS,,False,The name does not provide clear information about R&D focus.,llm
Canada,WILDLIFE COMPENSATION,unclear,0,Wildlife Compensation,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Canada,COMMUNICATION DES RÉSULTATS DU VOTE,unclear,0,Communication des résultats du vote,,False,The name does not provide clear information about R&D focus.,llm
Canada,RESPONSABILITÉ EN MATIÈRE DE TRANSPORT DE PASSAGERS PAR EAU,unclear,0,Passenger Water Transport Responsibility,,False,The name does not provide enough information to determine if it is dedicated to R&D.,llm
Canada,ASSESSMENT OF WILDLIFE SPECIES MENTIONED IN THE SCHEDULES,unclear,0,Assessment of Wildlife Species Mentioned in the Schedules,,False,The name does not provide enough information to classify the agency type.,llm
Canada,JUDICIAL MEA SURES,unclear,0,Judicial Measures,,False,The name does not provide enough information to classify the agency.,llm
Canada,"DORS/88-103, DORS/88-104, DORS/88-105, DORS/88-220, DORS/88-368, DORS/88-426, DORS/88-497, DORS/88-644, ch. 28",unclear,0,"DORS/88-103, DORS/88-104, DORS/88-105, DORS/88-220, DORS/88-368, DORS/88-426, DORS/88-497, DORS/88-644, ch. 28",,False,Cannot determine the nature or purpose of these designations from the name alone.,llm
Canada,REPORTS AND REVIEW OF ACT,unclear,0,Reports and Review of Act,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,TRANSPORTATION APPEAL TRIBUNAL OF CANADA TRIBUNAL D'APPEL DES TRANSPORTS DU CANADA,mixed_ministry,5,Transportation Appeal Tribunal of Canada,,False,This agency is part of the broader transportation ministry and focuses on appeals rather than R&D.,llm
Canada,INFRACTIONS PORTANT ATTEINTE À L'ADMINISTRATION DE LA JUSTICE,unclear,0,Infractions Portant Atteinte à l'Administration de la Justice,,False,Cannot determine from the name alone.,llm
Canada,DIVISION 4,unclear,0,Division 4,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,ENFORCEMENT,unclear,0,Enforcement,,False,Cannot determine the specific focus of this agency from the name alone.,llm
Canada,TENUE D'UNE ÉLECTION,unclear,0,TENUE D'UNE ÉLECTION,,False,Agency name does not provide clear indication of R&D focus.,llm
Canada,CONDUCT OF AN ELECTION,unclear,0,Conduct of an Election,,False,The name does not provide enough information to determine if it is related to R&D.,llm
Canada,"R.S., 0.1-6",unclear,0,R.S.,,False,Cannot determine from the name alone.,llm
Canada,SI/2000-42,unclear,0,SI/2000-42,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,SI/99-138;,unclear,0,SI/99-138,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,S1/99-138;,unclear,0,S1/99-138,,False,Cannot determine agency type from the name alone.,llm
Canada,MODIFICATIONS CORRÉLATIVES ET CONNEXES ET DISPOSITIONS DE COORDINATION,unclear,0,MODIFICATIONS CORRÉLATIVES ET CONNEXES ET DISPOSITIONS DE COORDINATION,,False,Cannot determine from the name alone.,llm
Canada,NATIONAL HISTORIC SITES OF CANADA,mixed_ministry,5,National Historic Sites of Canada,,False,"Primarily focused on heritage conservation and management, with minimal R&D component.",llm
Canada,RÉPARTITION DE L'INDEMNITÉ,unclear,0,RÉPARTITION DE L'INDEMNITÉ,,False,Cannot determine from the name alone.,llm
Canada,D'IMPÔTS SUR LE REVENU,unclear,0,Canada Revenue Agency,,False,"The name suggests a tax agency, not related to R&D.",llm
Canada,PROCÉDURES JUDICIAIRES,unclear,0,Judicial Procedures,,False,The name does not indicate a focus on R&D.,llm
Canada,DIVISION 3 ENTERING AND REMAINING IN CANADA,unclear,0,Division 3 Entering and Remaining in Canada,,False,Cannot determine from the name alone.,llm
Canada,LOI CANADIENNE sun LES SOCIÉTÉS PAR,unclear,0,LOI CANADIENNE sur LES SOCIÉTÉS PAR,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,LOI SUR LA SÉCURITÉ DE LA VIEILLESSE,unclear,0,Law on the Security of the Elderly,,False,Cannot determine from the name alone.,llm
Canada,REGISTRATION OF CHARITIES - SECURITY INFORMATION,unclear,0,Registration of Charities - Security Information,,False,The name does not provide enough information to classify the agency's focus on R&D.,llm
Canada,TITRE ABRÉGÉ,unclear,0,TITRE ABRÉGÉ,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,SI/2001-71,unclear,0,SI/2001-71,,False,Cannot determine from the name alone.,llm
Canada,INADMISSIBILITY,unclear,0,INADMISSIBILITY,,False,Cannot determine from the name alone.,llm
Canada,INTERDICTIONS DE TERRITOIRE,unclear,0,INTERDICTIONS DE TERRITOIRE,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ADMINISTRATIVE MONETARY PENALTIES,unclear,0,Administrative Monetary Penalties,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ABROGATION ET ENTRÉE EN,unclear,0,ABROGATION ET ENTRÉE EN,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,COORDINATING AMENDMENTS,unclear,0,Coordinating Amendments,,False,Cannot determine the nature or purpose of the agency from the name alone.,llm
Canada,COTISATIONS,unclear,0,COTISATIONS,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,LOI CANADIENNE SUR LES COOPÉRATIVES,unclear,0,Canadian Cooperative Act,,False,Cannot determine the focus on R&D from the name alone.,llm
Canada,ENTRÉE ET SÉJOUR AU CANADA,unclear,0,ENTRÉE ET SÉJOUR AU CANADA,,False,Cannot determine from the name alone.,llm
Canada,ADMINISTRATION DE LA JUSTICE,unclear,0,Administration of Justice,,False,The name does not indicate a focus on R&D.,llm
Canada,MODIFICATION DE LA LOI SUR LA COUR CANADIENNE DE L'IMPÔT,unclear,0,Modification de la Loi sur la Cour Canadienne de l'Impôt,,False,Cannot determine from the name alone.,llm
Canada,AMENDMENTS,unclear,0,AMENDMENTS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"S.R.C. 1970,",unclear,0,S.R.C. 1970,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,DIVISION 6,unclear,0,Division 6,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,TR/2001-71,unclear,0,TR/2001-71,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"LICENCES, AGRÉMENTS ET AUTORISATIONS",unclear,0,"Licences, Agréments et Autorisations",,False,The name does not provide clear indication of R&D focus.,llm
Canada,DIVISION 6 ADMINISTRATION,unclear,0,Division 6 Administration,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,DROIT MINIER EiPIERRE À 'SCULPTER,unclear,0,DROIT MINIER EiPIERRE À 'SCULPTER,,False,Cannot determine from the name alone.,llm
Canada,DISPOSITIONS APPLICABLES À CERTAINS PARCS,unclear,0,DISPOSITIONS APPLICABLES À CERTAINS PARCS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,CANADA—LUXEMBOURG INCOME TAX CONVENTION,unclear,0,Canada-Luxembourg Income Tax Convention,,False,The name suggests a tax agreement rather than an R&D agency.,llm
Canada,FORFEITURE CONFISCATION,unclear,0,Forfeiture Confiscation,,False,The name does not provide enough information to determine if it is an R&D agency or a ministry.,llm
Canada,STRUCTURE OF THE AUTHORITY STRUCTURE ORGANISATIONNELLE DE L'ADMINISTRATION,unclear,0,Structure of the Authority,,False,Cannot determine the specific focus or function of the agency from the name alone.,llm
Canada,MITIGATION OF ENVIRONMENTAL DAMAGE,unclear,0,Mitigation of Environmental Damage,,False,Cannot determine the specific focus or budget allocation for R&D from the name alone.,llm
Canada,LOI SUR LES ALLOCATIONS AUX ANCIENS COMBATTANTS,unclear,0,Law on Allocations to Veterans,,False,The name suggests a focus on veteran benefits rather than R&D.,llm
Canada,RELATED AMENDMENTS,unclear,0,RELATED AMENDMENTS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,SCHEDULE 1 NATIONAL PARKS OF CANADA PART 1 —BRITISH COLUMBIA PART 2 — ALBERTA PART 3— SASKATCHEWAN PART 4— MANITOBA PART 5— ONTARIO PART 6— QUEBEC PART 7— NEW BRUNSWICK PART 8— NOVA SCOTIA PART 9— PRINCE EDWARD ISLAND PART 10— NEWFOUNDLAND PART 11 — YUKON TERRITORY PART 12— NORTHWEST TERRITORIES PART 13 — NUNAVUT SCHEDULE 2 NATIONAL PARK RESERVES OF CANADA SCHEDULE 3 PROTECTED SPECIES SCHEDULE 4 PARK COMMUNITIES MODIFICATIONS CONDITIONNELLES,unclear,0,National Parks of Canada,,False,The name does not provide enough information to determine if it is dedicated to R&D or a mixed ministry.,llm
Canada,COMMERCIAL SKI AREAS STATIONS COMMERCIALES DE SKI CONDITIONAL AMENDMENTS •,unclear,0,Commercial Ski Areas Stations Commerciales de Ski Conditional Amendments,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,LOI DE L'IMPÔT SUR LE REVENU,unclear,0,Income Tax Act,,False,The name suggests a tax legislation rather than a dedicated R&D agency or program.,llm
Canada,PRESIDENT AND EMPLOYEES,unclear,0,President and Employees,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,PRÉSIDENT ET EMPLOYÉS,unclear,0,President and Employees,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,IMPLEMENTATION OF AGREEMENT GENERALLY MISE EN OEUVRE DE L'ACCORD,unclear,0,Implementation of Agreement,,False,The name does not provide enough information to determine the agency's focus on R&D.,llm
Canada,TR/2000-29,unclear,0,TR/2000-29,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,MÉDICOLÉGALES,unclear,0,MÉDICOLÉGALES,,False,Cannot determine the specific focus or function of the agency from the name alone.,llm
Canada,PRÉSENTATION DE RENSEIGNEMENTS D'ORDRE FINANCIER,unclear,0,Presentation of Financial Information,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,LIABILITY FOR CARRIAGE OF GOODS BY WATER,unclear,0,Liability for Carriage of Goods by Water,,False,The name does not provide enough information to determine if it is an R&D agency or a ministry.,llm
Canada,RESPONSABILITÉ EN MATIÈRE DE TRANSPORT DE MARCHANDISES PAR EAU,unclear,0,Responsibility for Marine Cargo Transportation,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,FEES AND CHARGES,unclear,0,FEES AND CHARGES,,False,The name does not provide enough information to determine if it is related to R&D.,llm
Canada,CANADA-CZECH REPUBLIC INCOME TAX CONVENTION,unclear,0,Canada-Czech Republic Income Tax Convention,,False,The name suggests a tax agreement rather than an R&D agency.,llm
Canada,MATIÈRE D'IMPÔTS SUR LE REVENU,unclear,0,MATIÈRE D'IMPÔTS SUR LE REVENU,,False,Cannot determine from the name alone.,llm
Canada,"PUBLICATION, RECORDS AND:, INFORMATION",unclear,0,"Publication, Records and Information",,False,The name does not provide enough information to determine if it is an R&D agency or a mixed ministry.,llm
Canada,EXAMEN DE RENSEIGNEMENTS A PROTÉGER,unclear,0,EXAMEN DE RENSEIGNEMENTS A PROTÉGER,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,CAUSÉ PAR DES PESTICIDES,unclear,0,CAUSÉ PAR DES PESTICIDES,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ENREGISTREMENT DES ORGANISMES DE BIENFAISANCE,unclear,0,Registration of Charitable Organizations,,False,The name does not indicate a focus on R&D.,llm
Canada,RÈGLEMENTS TRANSITIONAL PROVISIONS,unclear,0,Transitional Provisions Regulations,,False,The name does not provide enough information to classify the agency.,llm
Canada,RECONSIDERATION OF DECISIONS,unclear,0,Reconsideration of Decisions,,False,The name does not provide enough information to classify the agency.,llm
Canada,EXAMEN DES DÉCISIONS,unclear,0,EXAMEN DES DÉCISIONS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"LOI ABROGÉE le 31.12.72; LOI ABROGÉE L.C. 1988,",unclear,0,LOI ABROGÉE le 31.12.72; LOI ABROGÉE L.C. 1988,,False,Cannot determine agency type from the name alone.,llm
Canada,ACQUISITIONS FORCÉES,unclear,0,ACQUISITIONS FORCÉES,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,CANADA FUND FOR AFRICA' FONDS CANADIEN POUR L'AFRIQUE,unclear,0,Canada Fund for Africa,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Canada,OPÉRATIONS,unclear,0,OPÉRATIONS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,INTERPRETATIO INTERPRETATION,unclear,0,INTERPRETATIO INTERPRETATION,,False,Cannot determine the nature or focus of the agency from the name alone.,llm
Canada,MODIFICATIONS APPORTÉES À LA PRÉSENTE LOI,unclear,0,Modifications Apportées À La Présente Loi,,False,The name does not provide enough information to determine the agency's focus or budget allocation.,llm
Canada,REPEAL OF THE FISHERIES PRICES SUPPORT ACT,unclear,0,REPEAL OF THE FISHERIES PRICES SUPPORT ACT,,False,The name does not indicate a specific agency or R&D focus.,llm
Canada,RESPONSIBILITIES OF GOVERNING COUNCIL ATTRIBUTIONS DU CONSEIL D'ADMINISTRATION,unclear,0,Governing Council Responsibilities,,False,The name does not provide enough information to determine if it is an R&D agency or a ministry.,llm
Canada,D' IMPÔTS SUR LE REVENU,unclear,0,Canada Revenue Agency,,False,"The name suggests a tax agency, which does not clearly indicate R&D focus.",llm
Canada,DIVISION 2,unclear,0,Division 2,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,EN MATIÈRE DE POLLUTION,unclear,0,EN MATIÈRE DE POLLUTION,,False,Cannot determine the specific focus or R&D component from the name alone.,llm
Canada,ESTABLISHMENT AND ORGÀNIZATION OF TRIBUNAL,unclear,0,Establishment and Organization of Tribunal,,False,Cannot determine from the name alone.,llm
Canada,"R.S., C. H-6",unclear,0,"R.S., C. H-6",,False,Cannot determine from the name alone.,llm
Canada,INDEMNISATION EN MATIÈRE DE POLLUTION,unclear,0,Indemnisation en matière de pollution,,False,"The name suggests a focus on pollution indemnification, but it is unclear if it involves R&D.",llm
Canada,FONDS POUR LES CRIMES CONTRE L'HUMANITÉ,unclear,0,Fonds pour les crimes contre l'humanité,,False,The name does not provide clear information about R&D focus.,llm
Canada,FIVE-YEAR REVI'EW,unclear,0,Five-Year Review,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"DORS/96-75, DORS/96-104; DORS/96-488; DORS/98-",unclear,0,"DORS/96-75, DORS/96-104; DORS/96-488; DORS/98-",,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ARTICLE IV,unclear,0,ARTICLE IV,,False,Cannot determine from the name alone.,llm
Canada,"R.S.C. 1970,",unclear,0,R.S.C. 1970,,False,Cannot determine the nature of the agency from the name alone.,llm
