country,agency_name,agency_type,rd_fraction,canonical_name,active_years,include_in_series,notes,classified_by
Australia,Division 918.— OTHER SERVICES,unclear,0.0,Other Services Division 918,,False,"Not a specific agency, but a budget category.",llm
Australia,Division 965.—OTHER SERVICES,unclear,0.0,Division 965 - Other Services,,False,Not clearly defined as a research and development agency.,llm
Australia,"Outcome 4 - 
Air Force Capability for the Defence of Australia and its Interests - - -",mixed_ministry,5.0,Department of Defence - Air Force Capability,,False,Broad government department where R&D is a small component.,llm
Australia,Division 975.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 975 - Capital Works and Services,,False,"Focus on capital works, not R&D.",llm
Australia,Division 204— HEALTH INSURANCE COMMISSION,mixed_ministry,10.0,Division 204 - Health Insurance Commission,,True,Involves health policy research and development.,llm
Australia,Forestry,dedicated_rd,70.0,Forestry,,True,Focus on research and development in forestry.,llm
Australia,Division 960.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 960 - Capital Works and Services,,False,"Focus on capital works, not R&D.",llm
Australia,"Outcome 1 -
Early Childhood Education and Child Care - Children receive quality early childhood education and child care that meets the needs of their parents - - -",mixed_ministry,5.0,Department of Education - Early Childhood Education and Child Care,,False,"This is part of a broader ministry focused on education, with R&D being a small component.",llm
Australia,"Outcome 1 -
Improved infrastructure across Australia through investment in and coordination of transport and other infrastructure",unclear,0.0,Outcome 1 - Improved infrastructure across Australia,,False,The name does not specify if it is an R&D agency or a broader ministry focus.,llm
Australia,"2.—For expenditure under the Federal Water Resources Assistance Program, for the purposes of the National Water Resources (Financial Assistance) Act 1978 and for the purposes of financial assistance agreements between the Commonwealth and the Northern Territory in relation to development and management of water resources",mixed_ministry,30.0,Federal Water Resources Assistance Program,,True,Includes research on water resource management.,llm
Australia,Division 974.—OTHER SERVICES,unclear,0.0,Division 974 - Other Services,,False,Not clearly defined as a research and development agency.,llm
Australia,7.—Plant and Equipment (including payments to relevant trust accounts),unclear,0.0,Plant and Equipment,,False,"Focus on equipment, not R&D.",llm
Australia,"Outcome 2 -
Access to affordable, safe housing through: payments and support services; and rental subsidies to low and moderate income households",unclear,0.0,"Outcome 2 - Access to affordable, safe housing",,False,The name does not indicate a focus on R&D.,llm
Australia,5.—Development Roads—Northern Territory—,mixed_ministry,15.0,Development Roads - Northern Territory,,True,Involves infrastructure development research.,llm
Australia,Division 667.—AUSTRALIAN TELECOMMUNI- CATIONS AUTHORITY,mixed_ministry,30.0,Australian Telecommunications Authority,,True,Includes telecommunications research and development.,llm
Australia,Division 813.—Other services—continued,unclear,0.0,Division 813 - Other Services,,False,Not clearly defined as a research and development agency.,llm
Australia,1.—Rural Industries Assistance,mixed_ministry,20.0,Rural Industries Assistance,,True,Includes agricultural research and development.,llm
Australia,4.— Assistance for People with Disabilities,mixed_ministry,15.0,Assistance for People with Disabilities,,True,Includes research on disability services.,llm
Australia,Division 842.—DEFENCE SERVICE HOMES CORPORATION,mixed_ministry,10.0,Defence Service Homes Corporation,,True,Involves housing research for defense personnel.,llm
Australia,Division 846.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 846 - Payments to States and Northern Territory,,False,"Focus on payments, not R&D.",llm
Australia,2.—Plant and equipment,unclear,0.0,Plant and Equipment,,False,"Focus on equipment, not R&D.",llm
Australia,Division 896.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 896 - Capital Works and Services,,False,"Focus on capital works, not R&D.",llm
Australia,Division 915.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 915 - Capital Works and Services,,False,"Focus on capital works, not R&D.",llm
Australia,1.— For expenditure under section 11 of the Australian National Training Authority Act 1992,mixed_ministry,25.0,Expenditure under Australian National Training Authority Act,,True,Involves education and training research.,llm
Australia,"Outcome 3 -
Strengthening the sustainability, capacity and diversity of regional economies including through facilitating local partnerships between all levels of government and local communities; and providing grants and financial assistance",unclear,0.0,"Outcome 3 - Strengthening the sustainability, capacity and diversity of regional economies",,False,The name does not clearly indicate if it is a dedicated R&D agency or a broader initiative.,llm
Australia,2.—Acquisition of Sites and Buildings—Other—,unclear,0.0,Acquisition of Sites and Buildings,,False,"Focus on acquisition, not R&D.",llm
Australia,Division 950.–OTHER SERVICES,unclear,0.0,Division 950 - Other Services,,False,Lacks specific focus on research and development.,llm
Australia,Division 987.—DEFENCE SERVICE HOMES CORPORATION,unclear,0.0,Division 987 - Defence Service Homes Corporation,,False,Primarily focused on housing services.,llm
Australia,"Outcome 2 -
Coordinated federal criminal justice, security and emergency management activity, for a safer Australia",unclear,0.0,"Outcome 2 - Coordinated federal criminal justice, security and emergency management activity, for a safer Australia",,False,The name does not specify a focus on R&D.,llm
Australia,2.—Buildings and Works—Other—,unclear,0.0,Buildings and Works - Other,,False,Focuses on construction rather than R&D.,llm
Australia,Division 919.—OTHER SERVICES,unclear,0.0,Division 919 - Other Services,,False,Lacks specific focus on research and development.,llm
Australia,"6.—External Territories—Buildings, Works, Plant and Equipment—",unclear,0.0,"External Territories - Buildings, Works, Plant and Equipment",,False,Focuses on infrastructure rather than R&D.,llm
Australia,"2.—Commonwealth Accommodation and Catering Services Limited—Buildings, Works, Plant and Equipment—",unclear,0.0,"Commonwealth Accommodation and Catering Services - Buildings, Works, Plant and Equipment",,False,Primarily focused on accommodation services.,llm
Australia,Division 875.— AUSTRALIAN AGENCY FOR INTERNATIONAL DEVELOPMENT,mixed_ministry,30.0,Australian Agency for International Development,,True,Involves some R&D in international development.,llm
Australia,Division 910.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 910 - Capital Works and Services,,False,Focuses on capital projects rather than R&D.,llm
Australia,Division 969.—OTHER SERVICES,unclear,0.0,Division 969 - Other Services,,False,Lacks specific focus on research and development.,llm
Australia,Division 890—OTHER SERVICES,unclear,0.0,Division 890 - Other Services,,False,Lacks specific focus on research and development.,llm
Australia,Development and Cities,mixed_ministry,20.0,Development and Cities,,True,Involves urban development with some R&D aspects.,llm
Australia,"1.—Building, Works, Plant and Equipment",unclear,0.0,"Building, Works, Plant and Equipment",,False,Focuses on construction rather than R&D.,llm
Australia,Division 884.—OTHER SERVICES,unclear,0.0,Division 884 - Other Services,,False,Cannot determine the specific focus or budget allocation for R&D from the name alone.,llm
Australia,5.—For the purposes of the Urban and Regional Development (Financial Assistance) Act—,unclear,0.0,Urban and Regional Development Financial Assistance,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,Resources,unclear,0.0,Resources,,False,Cannot determine the specific focus of the agency from the name alone.,llm
Australia,2.— Health Care Access,unclear,0.0,Health Care Access,,False,Cannot determine from the name alone.,llm
Australia,Division 812.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 812 - Payments to States and Northern Territory,,False,"Primarily financial transfers, not R&D.",llm
Australia,Division 950.—OTHER SERVICES (functions previously performed by the Department of Social Security),unclear,0.0,Division 950 - Other Services (formerly Department of Social Security),,False,Lacks specific focus on research and development.,llm
Australia,Division 815.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 815 - Capital Works and Services,,False,Focuses on capital projects rather than R&D.,llm
Australia,Division 946.—DARWIN CYCLONE RELIEF,unclear,0.0,Division 946 - Darwin Cyclone Relief,,False,"Focuses on disaster relief, not R&D.",llm
Australia,"Outcome 1 - 
Improving Australia’s health through payments and information - - -",unclear,0.0,Outcome 1 - Improving Australia’s health through payments and information,,False,The name does not provide enough information to classify the agency type.,llm
Australia,"Outcome 1 -
Improved infrastructure across Australia through investment in and coordination of transport and other infrastructure Outcome 1 -
Improved infrastructure across Australia through investment in and coordination of transport and other infrastructure Outcome 1 -
Improved infrastructure across Australia through investment in and coordination of transport and other infrastructure",mixed_ministry,5.0,"Department of Infrastructure, Transport, Regional Development, Communications and the Arts",,False,"Broad government department focused on infrastructure, with R&D as a small component.",llm
Australia,environments,unclear,0.0,Environments,,False,Too vague to classify.,llm
Australia,"Outcome 1 -
Reduction of Australia’s greenhouse gas emissions, adaptation to the impacts of climate change, and negotiation of an effective global solution, through the development and implementation of a national response to climate change; and bilateral, regional and multilateral engagement internationally",unclear,0.0,Outcome 1 - Climate Change Response,,False,The name does not specify if it is a dedicated R&D agency or a broader ministry initiative.,llm
Australia,Division 940.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Payments to States and Northern Territory,,False,Not clearly a research and development agency.,llm
Australia,Division 805.—CAPITAL WORKS AND SERVICES,unclear,0.0,Capital Works and Services,,False,"Focuses on capital works, not R&D.",llm
Australia,Division 135.—ADMINISTRATIVE,unclear,0.0,Administrative Division,,False,"Administrative function, not R&D.",llm
Australia,2.—National Broadcasting and Television Service—,unclear,0.0,National Broadcasting and Television Service,,False,"Broadcasting service, not R&D.",llm
Australia,Division 939.—CAPITAL WORKS AND SERVICES,unclear,0.0,Capital Works and Services,,False,"Focuses on capital works, not R&D.",llm
Australia,Division 865.—CAPITAL WORKS AND SERVICES,unclear,0.0,Capital Works and Services,,False,"Focuses on capital works, not R&D.",llm
Australia,Division 945.—CAPITAL WORKS AND SERVICES,unclear,0.0,Capital Works and Services,,False,"Focuses on capital works, not R&D.",llm
Australia,Division 871—Capital Works and Services—continued,unclear,0.0,Capital Works and Services Continued,,False,"Focuses on capital works, not R&D.",llm
Australia,"Division 849— PAYMENTS TO OR FOR THE STATES, THE NORTHERN TERRITORY AND THE AUSTRALIAN CAPITAL TERRITORY",unclear,0.0,"Payments to States, Northern Territory and ACT",,False,Not clearly a research and development agency.,llm
Australia,Division 868.—OTHER SERVICES,unclear,0.0,Other Services,,False,"General services, not R&D.",llm
Australia,Division 848.— CAPITAL WORKS AND SERVICES,unclear,0.0,Capital Works and Services,,False,"Focuses on capital works, not R&D.",llm
Australia,Division 844.—OTHER SERVICES,unclear,0.0,Other Services,,False,"General services, not R&D.",llm
Australia,Division 955.—Other Services—continued,unclear,0.0,Other Services Continued,,False,"General services, not R&D.",llm
Australia,Division 671.—AUSTRALIAN BUREAU OF STATISTICS,mixed_ministry,20.0,Australian Bureau of Statistics,,True,Conducts statistical research and analysis.,llm
Australia,"Outcome 4 -
Adaptation to climate change, wise water use, secure water supplies and improved health of rivers, waterways and freshwater ecosystems by supporting research, and reforming the management and use of water resources",unclear,0.0,Outcome 4 - Adaptation to climate change and water management,,False,The name suggests a focus on water management and adaptation rather than a dedicated R&D agency.,llm
Australia,"Outcome 2 -
Improved capacity of Australian communities and industry to protect the environment by promoting energy efficiency, reducing carbon emissions, and regulating hazardous substances, wastes, pollutants, ozone depleting substances and synthetic greenhouse gases",unclear,0.0,Outcome 2 - Environmental Protection and Energy Efficiency,,False,"The name suggests a focus on environmental protection and energy efficiency, but it is unclear if it is a standalone agency or part of a broader ministry.",llm
Australia,"Outcome 1 -
Enhanced public confidence in Australia’s financial institutions through a framework of prudential regulation which balances financial safety and efficiency, competition, contestability and competitive neutrality",unclear,0.0,Outcome 1 - Enhanced public confidence in Australia’s financial institutions,,False,The name does not clearly indicate if it is an R&D agency or a broader ministry.,llm
Australia,Division 116.—AUSTRALIAN ELECTORAL COMMISSION,mixed_ministry,10.0,Australian Electoral Commission,,True,Conducts research related to electoral processes.,llm
Australia,ASSISTANCE BUREAU,unclear,0.0,Assistance Bureau,,False,Not clearly a research and development agency.,llm
Australia,Division 913.—OTHER SERVICES,unclear,0.0,Other Services,,False,"General services, not R&D.",llm
Australia,2.— Australian Federal Police,mixed_ministry,15.0,Australian Federal Police,,True,Involves some research in law enforcement.,llm
Australia,Division 850.—CAPITAL WORKS AND SERVICES,unclear,0.0,Capital Works and Services,,False,"Focuses on capital works, not R&D.",llm
Australia,4.—Darwin Cyclone—Reconstruction—,unclear,0.0,Darwin Cyclone Reconstruction,,False,"Reconstruction efforts, not R&D.",llm
Australia,Division 811.—CAPITAL WORKS AND SERVICES,unclear,0.0,Capital Works and Services,,False,"Focuses on capital works, not R&D.",llm
Australia,Division 943—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Payments to States and Northern Territory,,False,Not clearly a research and development agency.,llm
Australia,Division 911.— OTHER SERVICES,unclear,0.0,Division 911 - Other Services,,False,Lacks specific focus on R&D.,llm
Australia,Division 817.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 817 - Capital Works and Services,,False,Primarily focused on capital works.,llm
Australia,"1.—Acquisitions, Buildings and Works",unclear,0.0,"Acquisitions, Buildings and Works",,False,Not clearly related to R&D.,llm
Australia,Division 927.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 927 - Capital Works and Services,,False,Focuses on capital works.,llm
Australia,7.— National Museum of Australia — For expenditure under the National Museum of Australia Act 1980,mixed_ministry,30.0,National Museum of Australia,,True,Includes R&D related to cultural heritage.,llm
Australia,DIVISION 812.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 812 - Payments to or for the States and the Northern Territory,,False,Not focused on R&D.,llm
Australia,Division 839.—PAYMENT TO OR FOR THE STATES,unclear,0.0,Division 839 - Payment to or for the States,,False,Primarily financial transfers.,llm
Australia,Division 925.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 925 - Payments to or for the States and the Northern Territory,,False,Not related to R&D.,llm
Australia,1.—Buildings and Works—,unclear,0.0,Buildings and Works,,False,"Focus on infrastructure, not R&D.",llm
Australia,Division 862.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 862 - Payments to or for the States and the Northern Territory,,False,Not focused on R&D.,llm
Australia,1.— National Capital Planning Authority,mixed_ministry,20.0,National Capital Planning Authority,,True,Involves planning and some R&D activities.,llm
Australia,Division 866.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 866 - Capital Works and Services,,False,Focuses on capital projects.,llm
Australia,Division 815.—OTHER SERVICES,unclear,0.0,Division 815 - Other Services,,False,Not specifically R&D focused.,llm
Australia,Division 806. OTHER SERVICES,unclear,0.0,Division 806 - Other Services,,False,Lacks R&D focus.,llm
Australia,Division 939 — OTHER SERVICES,unclear,0.0,Division 939 - Other Services,,False,Not related to R&D.,llm
Australia,Division 850.—EDUCATIONAL SERVICES— AUSTRALIAN CAPITAL TERRITORY,mixed_ministry,25.0,Educational Services - Australian Capital Territory,,True,Includes educational R&D components.,llm
Australia,Division 806—OTHER SERVICES,unclear,0.0,Division 806 - Other Services,,False,Not focused on R&D.,llm
Australia,1.—For the purpose of the States Grants (Aboriginal Assistance) Act 1976—,unclear,0.0,States Grants (Aboriginal Assistance) Act 1976,,False,Not R&D focused.,llm
Australia,Division 895.— CAPITAL WORKS AND SERVICES,unclear,0.0,Division 895 - Capital Works and Services,,False,Focuses on capital works.,llm
Australia,Division 932.—PAYMENTS TO OR FOR THE STATES ND THE NORTHERN TERRITORY,unclear,0.0,Division 932 - Payments to or for the States and the Northern Territory,,False,Not related to R&D.,llm
Australia,Division 921.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 921 - Capital Works and Services,,False,Focuses on capital projects.,llm
Australia,Division 833.—OTHER SERVICES,unclear,0.0,Division 833 - Other Services,,False,Not focused on R&D.,llm
Australia,Division 930.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 930 - Capital Works and Services,,False,Focuses on capital works.,llm
Australia,"8.—Commonwealth Hostels—Buildings, Works, Plant and Equipment—",unclear,0.0,"Commonwealth Hostels - Buildings, Works, Plant and Equipment",,False,Not related to R&D.,llm
Australia,Division 897.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 897 - Capital Works and Services,,False,Focuses on capital projects.,llm
Australia,Division 821. TRADE PRACTICES COMMISSION,mixed_ministry,0.0,Australian Competition and Consumer Commission,,False,Focuses on trade practices and consumer protection.,llm
Australia,Division 890.—CAPITAL WORKS AND SERVICES,unclear,0.0,Capital Works and Services Division,,False,Not clearly defined as a dedicated R&D agency.,llm
Australia,Division 818.—PAYMENTS TO OR FOR THE STATES,unclear,0.0,Payments to States Division,,False,"Primarily focused on financial transfers, not R&D.",llm
Australia,Division 932. PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Payments to States and Northern Territory Division,,False,"Similar to Division 818, focused on financial transfers.",llm
Australia,DEPARTMENT OF THE ENVIRONMENT DEPARTMENT OF THE ENVIRONMENT,mixed_ministry,30.0,Department of the Environment,,True,Involved in environmental research and policy.,llm
Australia,"Outcome 1 - 
An equitable and accessible system of federal civil justice",unclear,0.0,Outcome 1 - An equitable and accessible system of federal civil justice,,False,Cannot determine from the name alone.,llm
Australia,"Outcome 3 - 
Higher Education - Individuals achieve relevant learning from Higher Education - - -",unclear,0.0,Outcome 3 - Higher Education,,False,Cannot determine the specific focus on R&D from the name alone.,llm
Australia,"Outcome 10 - 
Health System Capacity and Quality - The capacity and quality of the system meets the needs of Australians",unclear,0.0,Outcome 10 - Health System Capacity and Quality,,False,Cannot determine if this is a dedicated R&D agency or a program within a broader ministry.,llm
Australia,Outcome 12 - Outcome 12 -,unclear,0.0,Outcome 12,,False,Incomplete outcome statement.,llm
Australia,UNDER CONTROL OF DEPARTMENT OF SERVICES AND PROPERTY,unclear,0.0,Department of Services and Property,,False,Not clearly defined as a dedicated R&D agency.,llm
Australia,"Outcome 3 - 
More efficient and sustainable use of Australia’s water resources - - -",unclear,0.0,Outcome 3 - More efficient and sustainable use of Australia’s water resources,,False,Cannot determine the specific nature of this agency from the name alone.,llm
Australia,Division 270.— ADMINISTRATIVE,unclear,0.0,Administrative Division,,False,Not clearly defined as a dedicated R&D agency.,llm
Australia,7.— Other Services,unclear,0.0,Other Services,,False,"Vague reference, not an agency.",llm
Australia,4.—Seat of Government Railway—,unclear,0.0,Seat of Government Railway,,False,Not clearly defined as a dedicated R&D agency.,llm
Australia,Division 466.—OTHER REPATRIATION SERVICES,unclear,0.0,Other Repatriation Services Division,,False,"Focuses on repatriation services, not R&D.",llm
Australia,"3.—Equity, Advances and Loans",unclear,0.0,"Equity, Advances and Loans",,False,Not clearly defined as a dedicated R&D agency.,llm
Australia,"Division 819. — PAYMENTS TO OR FOR THE STATES, THE NORTHERN TERRITORY AND THE AUSTRALIAN CAPITAL TERRITORY",unclear,0.0,"Payments to States, Northern Territory and ACT Division",,False,"Similar to other payment divisions, focused on financial transfers.",llm
Australia,5.—Bilateral Training (excluding Papua New Guinea)—,unclear,0.0,Bilateral Training,,False,Not clearly defined as a dedicated R&D agency.,llm
Australia,Division 184.— AUSTRALIAN BUREAU OF CRIMINAL INTELLIGENCE,mixed_ministry,10.0,Australian Bureau of Criminal Intelligence,,False,"Involved in criminal intelligence, some research activities.",llm
Australia,"DEPARTMENT OF INDUSTRY FOR PAYMENT TO
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION DEPARTMENT OF INDUSTRY FOR PAYMENT TO
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION",mixed_ministry,10.0,Department of Industry for Payment to Commonwealth Scientific and Industrial Research Organisation,,False,Broad government department with R&D as a small component.,llm
Australia,ACCOMMODATION AND CATERING SERVICES LIMITED,unclear,0.0,Accommodation and Catering Services Limited,,False,Not clearly defined as a dedicated R&D agency.,llm
Australia,Division 179.— TRADE PRACTICES COMMISSION,mixed_ministry,0.0,Australian Competition and Consumer Commission,,False,Focuses on trade practices and consumer protection.,llm
Australia,Division 492 — AUSTRALIAN BUREAU OF AGRICULTURAL AND RESOURCE ECONOMICS,mixed_ministry,50.0,Australian Bureau of Agricultural and Resource Economics,,True,Involved in agricultural and resource economics research.,llm
Australia,"Outcome 1 - 
Australia’s national interests protected and advanced through contributions to international security, national economic and trade performance and global co-operation",unclear,0.0,Outcome 1 - Australia’s national interests protected and advanced,,False,The name does not specify if it is an R&D agency or a broader ministry.,llm
Australia,investigation and prosecution of criminal activity,unclear,0.0,Criminal Activity Investigation and Prosecution,,False,Not clearly defined as a dedicated R&D agency.,llm
Australia,Division 659 — SHIPPING INDUSTRY REFORM AUTHORITY,unclear,0.0,Shipping Industry Reform Authority,,False,Agency name suggests a focus on shipping industry reform but lacks clear R&D focus.,llm
Australia,"Outcome 2 - 
Higher productivity, higher pay workplaces",unclear,0.0,"Outcome 2 - Higher productivity, higher pay workplaces",,False,Cannot determine the nature of this agency from the name alone.,llm
Australia,Division 117 — PARLIAMENTARY AND MINISTERIAL STAFF AND SERVICES,unclear,0.0,Parliamentary and Ministerial Staff and Services,,False,"Focus on staff services, not R&D.",llm
Australia,Division 210.—Administrative—continued,unclear,0.0,Administrative Division,,False,"Administrative division, lacks R&D focus.",llm
Australia,3.— Bounty and Subsidy Assistance,unclear,0.0,Bounty and Subsidy Assistance,,False,"Focus on financial assistance, not R&D.",llm
Australia,5. Embarkation and Passage costs—,unclear,0.0,Embarkation and Passage Costs,,False,"Focus on costs, not R&D.",llm
Australia,Council,unclear,0.0,Council,,False,"Generic term, lacks specificity.",llm
Australia,8.—Contributions to United Nations and other International Programs—,unclear,0.0,Contributions to International Programs,,False,"Focus on contributions, not R&D.",llm
Australia,5.—Aboriginal Loans Commission—,unclear,0.0,Aboriginal Loans Commission,,False,"Focus on loans, not R&D.",llm
Australia,5.—Services for Families with Children,unclear,0.0,Services for Families with Children,,False,"Focus on family services, not R&D.",llm
Australia,Division 142.—AUSTRALIAN INSTITUTE OF CRIMINOLOGY,dedicated_rd,100.0,Australian Institute of Criminology,,True,Dedicated research agency focused on criminology.,llm
Australia,"Outcome 3 - 
Access to Medical Services - Australians have access to cost-effective medical services",unclear,0.0,Outcome 3 - Access to Medical Services,,False,Cannot determine the specific nature of this agency from the name alone.,llm
Australia,"Division 812. — PAYMENTS TO OR FOR THE STATES, THE NORTHERN TERRITORY AND THE AUSTRALIAN CAPITAL TERRITORY",unclear,0.0,Payments to States and Territories,,False,"Focus on payments, not R&D.",llm
Australia,"ATTORNEY-GENERAL’S DEPARTMENT FOR PAYMENT TO
AUSTRALIAN NATIONAL MARITIME MUSEUM ATTORNEY-GENERAL’S DEPARTMENT FOR PAYMENT TO
AUSTRALIAN NATIONAL MARITIME MUSEUM",mixed_ministry,5.0,Attorney-General's Department for Payment to Australian National Maritime Museum,,False,Broad government department with R&D as a small component.,llm
Australia,—For expenditure under the Cities Commission Act—,unclear,0.0,Cities Commission Expenditure,,False,"Expenditure focus, not R&D.",llm
Australia,"DEPARTMENT OF SOCIAL SERVICES FOR PAYMENT TO
NATIONAL DISABILITY INSURANCE SCHEME LAUNCH TRANSITION AGENCY DEPARTMENT OF SOCIAL SERVICES FOR PAYMENT TO
NATIONAL DISABILITY INSURANCE SCHEME LAUNCH TRANSITION AGENCY",mixed_ministry,5.0,Department of Social Services,,False,Broad government department where R&D is a small component.,llm
Australia,"DEPARTMENT OF HEALTH FOR PAYMENT TO
FOOD STANDARDS AUSTRALIA NEW ZEALAND DEPARTMENT OF HEALTH FOR PAYMENT TO
FOOD STANDARDS AUSTRALIA NEW ZEALAND",mixed_ministry,5.0,Department of Health,,False,Broad government department where R&D is a small component.,llm
Australia,Division 289.—COMMONWEALTH HOSTELS LIMITED,unclear,0.0,Commonwealth Hostels Limited,,False,"Focus on hostels, not R&D.",llm
Australia,2.—Administrative—,unclear,0.0,Administrative Division,,False,"Administrative division, lacks R&D focus.",llm
Australia,"ATTORNEY-GENERAL’S DEPARTMENT FOR PAYMENT TO
NATIONAL MUSEUM OF AUSTRALIA ATTORNEY-GENERAL’S DEPARTMENT FOR PAYMENT TO
NATIONAL MUSEUM OF AUSTRALIA",mixed_ministry,5.0,Attorney-General's Department,,False,Broad government department where R&D is a small component.,llm
Australia,"DEPARTMENT OF INDUSTRY FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION DEPARTMENT OF INDUSTRY FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",mixed_ministry,10.0,Department of Industry for Payment to Australian Nuclear Science and Technology Organisation,,False,Broad government department with R&D as a small component.,llm
Australia,"Outcome 1 - 
A stronger, sustainable and internationally competitive Australian industry, comprising the manufacturing, resources and services sectors",unclear,0.0,"Outcome 1 - A stronger, sustainable and internationally competitive Australian industry",,False,The name does not specify if it is a dedicated R&D agency or a broader ministry initiative.,llm
Australia,"Outcome 1 - 
Eligible persons (including veterans, serving and former defence force members, war widows and widowers, certain Australian Federal Police personnel with overseas service) and their dependants have access to appropriate income support and compensation in recognition of the effects of their service",unclear,0.0,Outcome 1 - Income Support and Compensation,,False,The name does not indicate a focus on R&D.,llm
Australia,“DIVISION 961.— OTHER SERVICES,unclear,0.0,Other Services Division,,False,"Focus on services, not R&D.",llm
Australia,"Outcome 1 -
Assisting the Government to provide, evaluate, plan and invest in infrastructure across industry sectors - - -",unclear,0.0,"Outcome 1 - Assisting the Government to provide, evaluate, plan and invest in infrastructure across industry sectors",,False,The name does not specify if it is dedicated to R&D or a broader ministry function.,llm
Australia,"Outcome 13 - 
Acute Care - Australians have access to public hospitals and related hospital care underpinned by appropriate medical indemnity arrangements",unclear,0.0,Outcome 13 - Acute Care,,False,Cannot determine if this is a dedicated R&D agency or a program within a broader ministry.,llm
Australia,Division 821.—CAPITAL WORKS AND SERVICES,unclear,0.0,Division 821 - Capital Works and Services,,False,Not clearly defined as R&D or related.,llm
Australia,"Non
Operating",unclear,0.0,Non Operating,,False,Agency name does not provide sufficient information to classify.,llm
Australia,"Outcome 1 - 
Strengthening the sustainability, capacity and diversity of regional economies including through facilitating local partnerships between all levels of government and local communities; and providing grants and financial assistance",unclear,0.0,"Outcome 1 - Strengthening the sustainability, capacity and diversity of regional economies",,False,The name does not clearly indicate if it is a dedicated R&D agency or a mixed ministry.,llm
Australia,"Outcome 2 - 
School Education - Individuals achieve high quality foundation skills and learning from schools and other providers - - -",mixed_ministry,5.0,Department of Education - School Education,,False,Broad government department where R&D is a small component.,llm
Australia,"Outcome 2 - 
Effective government spending arrangements",unclear,0.0,Outcome 2 - Effective government spending arrangements,,False,Cannot determine the nature of this agency from the name alone.,llm
Australia,"Outcome 2 - 
Seniors, people with disabilities, carers, youth and women are supported, recognised and encouraged to participate in the community - Services and assistance that help people to: participate actively in community and economic life; access a responsive and sustainable safety net; and develop their capabilities",unclear,0.0,"Outcome 2 - Seniors, people with disabilities, carers, youth and women",,False,The name does not indicate a focus on R&D.,llm
Australia,1.—For payment to the Australian Broadcasting Commission in respect of—,unclear,0.0,Payment to Australian Broadcasting Commission,,False,"Payment description, not an agency.",llm
Australia,Division 890.—OTHER SERVICES (Functions previously performed by the Department of Home Affairs and Environment),unclear,0.0,Division 890 - Other Services,,False,Lacks clarity on R&D focus.,llm
Australia,"Division 950.— PAYMENTS TO OR FOR THE STATES, THE NORTHERN TERRITORY AND THE AUSTRALIAN CAPITAL TERRITORY",unclear,0.0,Division 950 - Payments to States,,False,"Payment division, not R&D.",llm
Australia,Division 963.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY (Functions previously performed by the Department of Trade and Resources),unclear,0.0,Division 963 - Payments to States,,False,"Payment division, lacks R&D context.",llm
Australia,Division 942.—OTHER SERVICES,unclear,0.0,Division 942 - Other Services,,False,Not specific to R&D.,llm
Australia,01. Department of Science and Technology-Commonwealth Scientific and Industrial Research Organization,dedicated_rd,100.0,Department of Science and Technology - CSIRO,,True,Dedicated R&D agency.,llm
Australia,Division 925.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY (Functions previously performed by the Department of National Development and Energy),unclear,0.0,Division 925 - Payments to States,,False,"Payment division, lacks R&D context.",llm
Australia,Division 868.—PAYMENTS TO OR FOR THE STATES,unclear,0.0,Division 868 - Payments to States,,False,"Payment division, not R&D.",llm
