country,year,canonical_name,category,amount_local,unit,currency,item_type,line_description_en,source_file,series_notes
Slovenia,2017,Programme 0502 — Znanstveno raziskovalna dejavnost,direct_rd,215666722.0,unit,EUR,verified_override,Verified 2017 Programme 0502 total from original 2017 budget table,2017 u2016080.pdf,Primary R&D programme code in Slovenian budget across all years.; locked manual curation
Slovenia,2018,Programme 0502 — Znanstveno raziskovalna dejavnost,direct_rd,242949117.0,unit,EUR,verified_override,Verified 2018 Programme 0502 total from original 2018 budget table; prior series had incorrectly duplicated the 2019 total from the later page in the same biennial file,2018 2019 u2017071.pdf,Primary R&D programme code in Slovenian budget across all years.; locked manual curation
Slovenia,2019,Programme 0502 — Znanstveno raziskovalna dejavnost,direct_rd,249002396.0,unit,EUR,verified_override,Verified 2019 Programme 0502 total from original 2019 budget table,2019 RS_-2017-071-03414-OB~P003-0000.pdf,Primary R&D programme code in Slovenian budget across all years.; locked manual curation
Slovenia,2020,Programme 0502 — Znanstveno raziskovalna dejavnost,direct_rd,306498850.0,unit,EUR,verified_override,Verified 2020 Programme 0502 total from original 2020 budget table; prior series had taken the 050201 subprogramme instead of the full 0502 total,2020 u2019075.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2021,Programme 0502 — Znanstveno raziskovalna dejavnost,direct_rd,327188033.0,unit,EUR,verified_override,Verified 2021 Programme 0502 total from original 2021 budget table,2021 u2020174.pdf,Primary R&D programme code in Slovenian budget across all years.; locked manual curation
Slovenia,2022,Programme 0502 — Znanstveno raziskovalna dejavnost,direct_rd,364075611.0,unit,EUR,verified_override,Verified 2022 Programme 0502 total from original 2022 budget table; prior series had taken the 050201 subprogramme instead of the full 0502 total,2022 u2021187.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2023,Programme 0502 — Znanstveno raziskovalna dejavnost,direct_rd,389895145.0,unit,EUR,verified_override,Verified 2023 Programme 0502 total from original 2023 budget table,2023 u2022150.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2024,Programme 0502 — Znanstveno raziskovalna dejavnost,direct_rd,407736802.0,unit,EUR,verified_override,Verified 2024 Programme 0502 total from original 2024 budget table; corrected source page to the Plan 2024 detailed table instead of the later Plan 2025 page in the same biennial file,2024 u2023123.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2025,Programme 0502 — Znanstveno raziskovalna dejavnost,direct_rd,465702894.0,unit,EUR,verified_override,Verified 2025 Programme 0502 total from original 2025 budget table; prior series had taken the 050201 subprogramme instead of the full 0502 total,2025 u2024104.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2002,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,95000000.0,unit,SIT,verified_override,Verified 2002 amount for Programi za mlade raziskovalce from original 2002 budget table (95.000 in v tisoč SIT),2002 u2001103.pdf,Young researchers scheme and researcher mobility — direct R&D human capital.; locked manual curation
Slovenia,2016,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,170000.0,unit,EUR,verified_override,"Verified 2016 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2016 budget table",2016 u2015096.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2017,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,170000.0,unit,EUR,verified_override,"Verified 2017 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2017 budget table",2017 u2016080.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2018,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,170000.0,unit,EUR,verified_override,"Verified 2018 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2018 budget table",2018 2019 u2017071.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2019,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,170000.0,unit,EUR,verified_override,"Verified 2019 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2019 budget table",2019 RS_-2017-071-03414-OB~P003-0000.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2020,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,210000.0,unit,EUR,verified_override,"Verified 2020 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2020 budget table",2020 u2019075.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2021,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,210000.0,unit,EUR,verified_override,"Verified 2021 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2021 budget table",2021 u2020174.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2022,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,310000.0,unit,EUR,verified_override,"Verified 2022 amount for 050302 Young researchers, mobility and incentives for the best researchers from original 2022 budget table",2022 u2021187.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2023,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,350000.0,unit,EUR,verified_override,"Verified 2023 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2023 budget table",2023 u2022150.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2024,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,direct_rd,390000.0,unit,EUR,verified_override,"Verified 2024 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2024/2025 biennial budget table; source page shows 390.000 for Plan 2024 and 450.000 for Plan 2025, but the separate 2025 budget no longer carries a surviving 050302 line",2024 u2023123.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,1992,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,77763150.0,unit,SIT,verified_override,Verified 1992 SAZU institution total from original 1992 budget table (explicit institution total on source page),1992 u1992016.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,1993,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,180586876.0,unit,SIT,verified_override,"Verified 1993 SAZU institution total from original scanned 1993 budget page; source page explicitly reports 'Skupaj organ # 39' for SAZU as 180.586.876,00 in full SIT units",1993 u1993022.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,1994,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,195214000.0,unit,SIT,verified_override,Verified 1994 SAZU institution total from original 1994 budget table (v tisoč tolarjih normalized to full SIT units),1994 u1994026.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,1995,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,447163000.0,unit,SIT,verified_override,Verified 1995 SAZU institution total from original scanned 1995 budget page (447.163 in v tisoč tolarjih normalized to full SIT units),1995 u1995040.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,1996,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,492970000.0,unit,SIT,verified_override,Verified 1996 SAZU institution total from original 1996 budget table (v tisoč tolarjih normalized to full SIT units); replaced a sub-line capture with the full institution total,1996 u1996005.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; locked manual curation
Slovenia,1997,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,459528000.0,unit,SIT,verified_override,Verified 1997 SAZU institution total from original 1997 budget table (v tisoč tolarjih normalized to full SIT units),1997 u1997078.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; locked manual curation
Slovenia,1998,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,625146000.0,unit,SIT,verified_override,Verified 1998 SAZU institution total from original 1998 budget table (v 000 tolarjih normalized to full SIT units); replaced a sub-line capture with the full institution total,1998 u1998034.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; locked manual curation
Slovenia,1999,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,663021000.0,unit,SIT,verified_override,Verified 1999 SAZU institution total from original 1999 budget table (v tisoč tolarjih normalized to full SIT units),1999 u1998091.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; locked manual curation
Slovenia,2000,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,687310000.0,unit,SIT,verified_override,Verified 2000 SAZU institution total from original 2000 budget table (v tisoč tolarjih normalized to full SIT units),2000 u2000009.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2001,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,665229000.0,unit,SIT,verified_override,Verified 2001 SAZU institution total from original 2001 budget table (v tisoč tolarjih normalized to full SIT units),2001 u2001032.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2002,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,770612000.0,unit,SIT,verified_override,Verified 2002 SAZU institution total from original 2002 budget table (v tisoč tolarjih normalized to full SIT units),2002 u2001103.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; locked manual curation
Slovenia,2003,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,767787000.0,unit,SIT,verified_override,Verified 2003 SAZU institution total from original 2003 budget table (v tisoč tolarjih normalized to full SIT units),2003 u2002118.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; locked manual curation
Slovenia,2004,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,859147000.0,unit,SIT,verified_override,Verified 2004 SAZU institution total from original 2004 budget table (859.147 in v tisoč tolarjih normalized to full SIT units),2004 u2003130.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2005,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,929948000.0,unit,SIT,verified_override,Verified 2005 SAZU institution total from original 2005 budget table (v tisoč tolarjih normalized to full SIT units),2005 RS_-2003-130-05511-OB~P001-0000.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2006,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,941790000.0,unit,SIT,verified_override,Verified 2006 SAZU institution total from original 2006/2007 biennial budget table (941.790 in v tisoč tolarjih normalized to full SIT units),2006 2007 u2005116.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2007,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3964000.0,unit,EUR,verified_override,"Verified 2007 SAZU institution total from original 2006/2007 biennial budget table; page reports both v 000 SIT and v 000 EUR, and the correct annual amount is the EUR column (3.964)",2007 RS_-2005-116-05136-OB~P002-0000.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2008,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3898134.0,unit,EUR,verified_override,Verified 2008 SAZU institution total from original 2008/2009 biennial budget table,2008 2009.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2009,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3898708.0,unit,EUR,verified_override,Verified 2009 SAZU institution total from original 2009 budget table,2009 RS_-2007-114-05699-OB~P002-0000.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2010,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,4201406.0,unit,EUR,verified_override,Verified 2010 SAZU institution total from original 2010 budget summary page,2010 u2009099.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2013,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3543692.0,unit,EUR,verified_override,Verified 2013 SAZU institution total from original 2013 budget summary page,2013 u2012104.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2015,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3300044.0,unit,EUR,verified_override,Verified 2015 SAZU institution total from original 2015 budget summary page,2015 RS_-2013-102-03719-OB~P002-0000.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2016,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,2818969.0,unit,EUR,verified_override,Verified 2016 SAZU institution total from original 2016 budget summary page,2016 u2015096.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2017,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,2883932.0,unit,EUR,verified_override,Verified 2017 SAZU institution total from original 2017 budget summary page,2017 u2016080.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2018,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,2989899.0,unit,EUR,verified_override,Verified 2018 SAZU institution total from original 2018 budget summary page; replaced a mixed subprogramme capture with the full institution total,2018 2019 u2017071.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2019,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3080248.0,unit,EUR,verified_override,Verified 2019 SAZU institution total from original 2019 budget summary page; replaced a mixed subprogramme capture with the full institution total,2019 RS_-2017-071-03414-OB~P002-0000.pdf,Slovenian Academy of Sciences and Arts. Code 3911.; dropped after Slovenia source audit: SAZU series keeps only institution-explicit rows traceable to the original budget line; locked manual curation
Slovenia,2020,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3678427.0,unit,EUR,verified_override,Verified 2020 SAZU institution total from original 2020 budget summary page,2020 u2019075.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2021,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3774627.0,unit,EUR,verified_override,Verified 2021 SAZU institution total from original 2021 budget summary page,2021 u2020174.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2022,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3793627.0,unit,EUR,verified_override,Verified 2022 SAZU institution total from original 2022 budget summary page,2021 u2020174.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2023,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,4120000.0,unit,EUR,verified_override,Verified 2023 SAZU institution total from original 2023 budget summary page,2023 u2022150.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2024,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,3746598.0,unit,EUR,verified_override,Verified 2024 SAZU institution total from original 2024 budget summary page,2024 u2023123.pdf,gap: no matching rows in this year; locked manual curation
Slovenia,2025,SAZU — Slovenska akademija znanosti in umetnosti,science_agency,4569580.0,unit,EUR,verified_override,Verified 2025 SAZU institution total from original 2025 budget summary page; replaced an incorrect later-year page capture,2025 u2024104.pdf,gap: no matching rows in this year; locked manual curation
Spain,2018,AEI (Agencia Estatal de Investigación),science_agency,640104990.0,euro,EUR,program_total,Total,BOE-A-2018-9268-consolidado para 2018.pdf,"Created 2017, replaced DGI/DGICYT as main research grant body."
Spain,2020,AEI (Agencia Estatal de Investigación),science_agency,29804940.0,euro,EUR,program_total,Total budget for the State Research Agency,BOE-A-2020-17339-consolidado para 2021.pdf,"Created 2017, replaced DGI/DGICYT as main research grant body."
Spain,2021,AEI (Agencia Estatal de Investigación),science_agency,1358164020.0,euro,EUR,program_total,TOTAL,BOE-A-2021-21653-consolidado para 2022.pdf,"Created 2017, replaced DGI/DGICYT as main research grant body."
Spain,2022,AEI (Agencia Estatal de Investigación),science_agency,1419995610.0,euro,EUR,program_total,TOTAL,BOE-A-2022-22128-consolidado para 2023.pdf,"Created 2017, replaced DGI/DGICYT as main research grant body."
Spain,2023,AEI (Agencia Estatal de Investigación),science_agency,1419995610.0,euro,EUR,program_total,TOTAL,2023 BOE-A-2022-22128.pdf,"Created 2017, replaced DGI/DGICYT as main research grant body."
Spain,2018,Agreement with University of Navarra for Research Center Creation,direct_rd,2000000.0,euro,EUR,line_item,Agreement with the University of Navarra for the creation of a research center,BOE-A-2018-9268-consolidado para 2018.pdf,This agreement supports the creation of a research center.
Spain,1996,Agricultural Research and Experimentation,direct_rd,4870258000.0,thousand,ESP,line_item,Agricultural research and experimentation,BOE-A-1996-29116-consolidado para 1997.pdf,This program supports agricultural research and experimentation.
Spain,2006,Agricultural Research and Experimentation,direct_rd,71160410.0,euro,EUR,line_item,Agricultural research and experimentation,BOE-A-2006-22865-consolidado para 2007.pdf,This program supports agricultural research and experimentation.
Spain,2010,Agricultural Research and Experimentation,direct_rd,81259440.0,euro,EUR,line_item,Agricultural research and experimentation,BOE-A-2010-19703-consolidado para 2011.pdf,This program supports agricultural research and experimentation.
Spain,2011,Agricultural Research and Experimentation,direct_rd,81259440.0,euro,EUR,program_total,Agricultural Research and Experimentation.,2011 BOE-A-2010-19703-consolidado.pdf,This program supports agricultural research and experimentation.
Spain,2012,Agricultural Research and Experimentation,direct_rd,69391980.0,euro,EUR,line_item,Agricultural Research and Experimentation,BOE-A-2012-15651-consolidado para 2013.pdf,This program supports agricultural research and experimentation.
Spain,2013,Agricultural Research and Experimentation,direct_rd,78887930.0,euro,EUR,line_item,Agricultural Research and Experimentation,BOE-A-2013-13616-consolidado para 2014.pdf,This program supports agricultural research and experimentation.
Spain,2020,Agricultural Research and Experimentation,direct_rd,58253300.0,euro,EUR,line_item,Agricultural Research and Experimentation,BOE-A-2020-17339-consolidado para 2021.pdf,This program supports agricultural research and experimentation.
Spain,2008,August Pi i Sunyer Biomedical Research Institute Infrastructure,direct_rd,3000000.0,euro,EUR,line_item,Infrastructure for R&D: August Pi i Sunyer Biomedical Research Institute,BOE-A-2008-20744-consolidado para 2009.pdf,This funding supports the infrastructure of a biomedical research institute.
Spain,2008,Barcelona Biomedical Research Park Infrastructure,direct_rd,3000000.0,euro,EUR,line_item,Infrastructure for R&D: Biomedical Research Park of Barcelona,BOE-A-2008-20744-consolidado para 2009.pdf,This project funds the infrastructure of a biomedical research park.
Spain,2022,Barcelona Institute of Science and Technology for Precision Medicine Hub Development,direct_rd,3500000.0,euro,EUR,line_item,Barcelona Institute of Science and Technology for the development of a leading hub in precision medicine,BOE-A-2022-22128-consolidado para 2023.pdf,This initiative focuses on developing a hub for precision medicine research.
Spain,2008,Barcelona Scientific Park Infrastructure,direct_rd,3000000.0,euro,EUR,line_item,Infrastructure for R&D: Scientific Park of Barcelona (University of Barcelona),BOE-A-2008-20744-consolidado para 2009.pdf,This funding supports the infrastructure of a scientific park for research.
Spain,2008,Biocat Infrastructure for Life Sciences Offices,direct_rd,2000000.0,euro,EUR,line_item,Infrastructure for R&D: Biocat for Life Sciences Offices of the European Technology Institute,BOE-A-2008-20744-consolidado para 2009.pdf,This project funds infrastructure for life sciences research.
Spain,2018,Biscay Marine Energy Platform Research Center,direct_rd,3000000.0,euro,EUR,line_item,To IDAE. For Biscay Marine Energy Platform (BIMEP) research center.,BOE-A-2018-9268-consolidado para 2018.pdf,This project is focused on marine energy research.
Spain,2020,CDTI (Centro para el Desarrollo Tecnológico e Industrial),innovation_instruments,10000000.0,euro,EUR,line_item,"To CDTI for financing research, development, and innovation projects, including technological modernization, of the Aeronautical Technological Plan. Recovery and Resilience Mechanism.",BOE-A-2020-17339-consolidado para 2021.pdf,Industrial R&D loans and grants. Keep only for explicitly observed recent Spain year until additional years are verified.
Spain,2020,CERCA Institution for Scientific-Technological Infrastructure,direct_rd,1000000.0,euro,EUR,line_item,To the CERCA Institution. Research Centers of Catalonia for scientific-technological infrastructure.,BOE-A-2020-17339-consolidado para 2021.pdf,This project funds scientific-technological infrastructure for research centers.
Spain,2022,CERCA Institution. Research Centers of Catalonia for Scientific-Technological Infrastructure,higher_education,1000000000.0,euro,EUR,line_item,To the CERCA Institution. Research Centers of Catalonia for scientific-technological infrastructure.,BOE-A-2022-22128-consolidado para 2023.pdf,This entity supports research centers for scientific and technological infrastructure.
Spain,2022,CIC Energigune Advanced Electrolyzer Testing Laboratory,direct_rd,400000000.0,euro,EUR,line_item,To CIC Energigune for the advanced electrolyzer testing laboratory.,BOE-A-2022-22128-consolidado para 2023.pdf,This laboratory is dedicated to testing advanced electrolyzers.
Spain,2018,CIDETEC Research Equipment for Electromobility and Energy Storage,direct_rd,5500000.0,euro,EUR,line_item,"To CIDETEC, for research and testing equipment for electromobility and electrical storage",BOE-A-2018-9268-consolidado para 2018.pdf,This funding is aimed at research and testing in electromobility.
Spain,2020,CIEMAT,science_agency,58795970.0,euro,EUR,program_total,"Total for the Center for Energy, Environmental and Technological Research",BOE-A-2020-17339-consolidado para 2021.pdf,Energy and environment research. Keep only in recent explicit-organism years for Spain series; omit the isolated 2009 fragment from the final panel.
Spain,2021,CIEMAT,science_agency,59677910.0,euro,EUR,program_total,TOTAL,BOE-A-2021-21653-consolidado para 2022.pdf,Energy and environment research. Keep only in recent explicit-organism years for Spain series; omit the isolated 2009 fragment from the final panel.
Spain,2022,CIEMAT,science_agency,144707990.0,euro,EUR,verified_override,Verified against original Spain budget file,2023 BOE-A-2022-22128.pdf,gap: no matching rows in this year; manual override from original Spain budget file
Spain,2023,CIEMAT,science_agency,59677910.0,euro,EUR,line_item,Total,2023 BOE-A-2022-22128.pdf,Energy and environment research. Keep only in recent explicit-organism years for Spain series; omit the isolated 2009 fragment from the final panel.
Spain,2018,CSIC (Consejo Superior de Investigaciones Científicas),science_agency,630561860.0,euro,EUR,program_total,Total,BOE-A-2018-9268-consolidado para 2018.pdf,Core Spanish public research organism. Always present in budget.
Spain,2020,CSIC (Consejo Superior de Investigaciones Científicas),science_agency,377255430.0,euro,EUR,program_total,Total budget for the Superior Council of Scientific Research,BOE-A-2020-17339-consolidado para 2021.pdf,Core Spanish public research organism. Always present in budget.
Spain,2021,CSIC (Consejo Superior de Investigaciones Científicas),science_agency,1121856670.0,euro,EUR,program_total,TOTAL,BOE-A-2021-21653-consolidado para 2022.pdf,Core Spanish public research organism. Always present in budget.
Spain,2022,CSIC (Consejo Superior de Investigaciones Científicas),science_agency,1213105230.0,euro,EUR,program_total,TOTAL,BOE-A-2022-22128-consolidado para 2023.pdf,Core Spanish public research organism. Always present in budget.
Spain,2023,CSIC (Consejo Superior de Investigaciones Científicas),science_agency,1213105230.0,euro,EUR,program_total,TOTAL,2023 BOE-A-2022-22128.pdf,Core Spanish public research organism. Always present in budget.
Spain,2021,Canary Islands Volcanological Institute Infrastructure,direct_rd,1500000.0,euro,EUR,line_item,New. To the Volcanological Institute of the Canary Islands (INVOLCAN) for R&D+i infrastructures.,BOE-A-2021-21653-consolidado para 2022.pdf,This funding supports the infrastructure of a volcanological research institute.
Spain,2021,Carlos III Health Institute,science_agency,41054860000.0,euro,EUR,line_item,Operating budget for the Carlos III Health Institute,BOE-A-2021-21653-consolidado para 2022.pdf,"This budget is for a health research institute, relevant to R&D."
Spain,2008,Catalan Water Research Institute Infrastructure,direct_rd,2000000.0,euro,EUR,line_item,Infrastructure for R&D: Catalan Institute of Water Research (ICRA),BOE-A-2008-20744-consolidado para 2009.pdf,This funding supports the infrastructure of a water research institute.
Spain,2008,Catalonia Energy Research Institute Infrastructure,direct_rd,2000000.0,euro,EUR,line_item,Infrastructure for R&D: Energy Research Institute of Catalonia.,BOE-A-2008-20744-consolidado para 2009.pdf,This funding supports the infrastructure of an energy research institute.
Spain,2020,Centralization of Scientific-Technological Infrastructure,innovation_instruments,2600000.0,euro,EUR,line_item,"New. Centralization of scientific-technological infrastructure in the general research services, SGIker UPV.",BOE-A-2020-17339-consolidado para 2021.pdf,This project aims to centralize scientific and technological infrastructure for research.
Spain,2022,Centre for Sociological Research,direct_rd,12659110.0,euro,EUR,verified_override,Verified against original Spain budget file,2023 BOE-A-2022-22128.pdf,gap: no matching rows in this year; manual override from original Spain budget file
Spain,2022,Dinópolis Foundation for Paleontological Research,science_agency,300000000.0,euro,EUR,line_item,"To the Teruel-Dinópolis Joint Paleontological Foundation, for the Paleontology Unit of Teruel.",BOE-A-2022-22128-consolidado para 2023.pdf,This foundation focuses on paleontological research.
Spain,2009,"Energy, Environmental and Technological Research",direct_rd,91726570.0,euro,EUR,line_item,"Energy, Environmental and Technological Research.",BOE-A-2009-20765-consolidado para 2010.pdf,This program supports R&D in energy and environmental technologies.
Spain,2010,"Energy, Environmental and Technological Research",direct_rd,86723950.0,euro,EUR,line_item,"Energy, environmental and technological research",BOE-A-2010-19703-consolidado para 2011.pdf,This program supports R&D in energy and environmental technologies.
Spain,2011,"Energy, Environmental and Technological Research",direct_rd,86723950.0,euro,EUR,program_total,"Energy, Environmental and Technological Research.",2011 BOE-A-2010-19703-consolidado.pdf,This program supports R&D in energy and environmental technologies.
Spain,2012,"Energy, Environmental and Technological Research",direct_rd,82664070.0,euro,EUR,line_item,"Energy, Environmental and Technological Research",BOE-A-2012-15651-consolidado para 2013.pdf,This program supports R&D in energy and environmental technologies.
Spain,2013,"Energy, Environmental and Technological Research",direct_rd,83424920.0,euro,EUR,line_item,"Energy, Environmental and Technological Research",BOE-A-2013-13616-consolidado para 2014.pdf,This program supports R&D in energy and environmental technologies.
Spain,2014,"Energy, Environmental and Technological Research",direct_rd,92855590.0,euro,EUR,line_item,"Energy, Environmental and Technological Research",BOE-A-2014-13612-consolidado para 2015.pdf,This program supports R&D in energy and environmental technologies.
Spain,2017,"Energy, Environmental and Technological Research",direct_rd,87304680.0,euro,EUR,line_item,"Energy, environmental and technological research",BOE-A-2017-7387-consolidado para 2017.pdf,This program supports R&D in energy and environmental technologies.
Spain,2018,"Energy, Environmental and Technological Research",direct_rd,89479230.0,euro,EUR,line_item,"Energy, environmental and technological research",BOE-A-2018-9268-consolidado para 2018.pdf,This program supports R&D in energy and environmental technologies.
Spain,2020,"Energy, Environmental and Technological Research",direct_rd,58795970.0,euro,EUR,program_total,"Total for the Center for Energy, Environmental and Technological Research",BOE-A-2020-17339-consolidado para 2021.pdf,This program supports R&D in energy and environmental technologies.
Spain,2021,"Energy, Environmental and Technological Research",direct_rd,13673912000.0,euro,EUR,line_item,"Operating budget for the Center for Energy, Environmental and Technological Research",BOE-A-2021-21653-consolidado para 2022.pdf,This program supports R&D in energy and environmental technologies.
Spain,2022,"Energy, Environmental and Technological Research",direct_rd,115294230.0,euro,EUR,line_item,"Energy, environmental and technological research",BOE-A-2022-22128-consolidado para 2023.pdf,This program supports R&D in energy and environmental technologies.
Spain,2023,"Energy, Environmental and Technological Research",direct_rd,6520800000.0,euro,EUR,line_item,"Budget for the Center for Energy, Environmental and Technological Research",2023 BOE-A-2022-22128.pdf,This program supports R&D in energy and environmental technologies.
Spain,2022,Esteban Terradas National Institute of Aerospace Technology,science_agency,196019400.0,euro,EUR,verified_override,Verified against original Spain budget file,2023 BOE-A-2022-22128.pdf,gap: no matching rows in this year; manual override from original Spain budget file
